avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len
33.07692307692308,14.384375426491633,1.1666666666666667,0.00021699999999924557,13,0.002603999999990947,430.0
1290.2570725707258,117.77732847726793,-1.0,9.383374384236447e-05,813,0.07619299999999996,1048979.0
1282.492665036675,129.9226983050758,-1.0,8.83880048959604e-05,818,0.07221299999999964,1049079.0
1282.492665036675,129.9226983050758,-1.0,0.0016464418604651165,818,1.3451430000000002,1049079.0
1285.5870098039215,124.61457547175134,-1.0,0.002019249079754601,816,1.6456879999999998,1049039.0
1282.492665036675,129.9226983050758,-1.0,0.002559085679314566,818,2.0907730000000004,1049079.0
1284.0379436964504,127.18415234427259,-1.0,0.0023376850490196078,817,1.9075509999999998,1049059.0
1283.0880195599022,128.97276885921062,-1.0,0.002522782129742963,818,2.0611130000000006,1049566.0
1285.5870098039215,124.61457547175134,-1.0,0.00242983312883436,816,1.9803140000000035,1049039.0
1282.492665036675,129.9226983050758,-1.0,0.002426951040391667,818,1.9828189999999921,1049079.0
1282.492665036675,132.13815725289655,-1.0,0.002433940024479804,818,1.9885289999999998,1049079.0
1282.492665036675,129.9226983050758,-1.0,0.0025588017135862937,818,2.0905410000000018,1049079.0
1285.3848039215686,125.21422708502968,-1.0,0.002421411042944785,816,1.9734499999999997,1048874.0
1285.033047735618,125.54074268210864,-1.0,0.002430443627450981,817,1.9832420000000006,1049872.0
1283.2897310513447,128.39571412170866,-1.0,0.0024274100367197076,818,1.983194000000001,1049731.0
1285.033047735618,125.54074268210864,-1.0,0.0024321176470588255,817,1.9846080000000015,1049872.0
1285.5870098039215,124.61457547175134,-1.0,0.002439907975460122,816,1.9885249999999992,1049039.0
1286.1838235294117,123.60646252721385,-1.0,0.002464222085889568,816,2.008340999999998,1049526.0
1283.0880195599022,128.97276885921062,-1.0,0.0025180673194614405,818,2.057260999999997,1049566.0
1284.0379436964504,130.9253726951895,-1.0,0.002440636029411759,817,1.9915589999999952,1049059.0
1281.8973105134473,130.86302075390185,-1.0,0.0024969620563035453,818,2.0400179999999963,1048592.0
1281.8973105134473,130.86302075390185,-1.0,0.0022742962056303555,818,1.8581000000000003,1048592.0
1281.3492063492063,131.72029957091468,-1.0,0.002107185819070904,819,1.7236779999999996,1049425.0
1282.492665036675,129.9226983050758,-1.0,0.002139258261933904,818,1.7477739999999997,1049079.0
1282.492665036675,129.9226983050758,-1.0,0.002126532435740508,818,1.737376999999995,1049079.0
1281.8973105134473,130.86302075390185,-1.0,0.0021919204406364748,818,1.7907989999999998,1048592.0
1281.8973105134473,130.86302075390182,-1.0,0.0021795520195838484,818,1.780694000000004,1048592.0
1281.8973105134473,130.86302075390185,-1.0,0.0021698494492044,818,1.7727669999999947,1048592.0
1282.492665036675,129.9226983050758,-1.0,0.002111773561811513,818,1.725319000000006,1049079.0
1281.8973105134473,130.86302075390182,-1.0,0.0021923916768665863,818,1.7911840000000012,1048592.0
1281.8973105134473,130.86302075390182,-1.0,0.002192778457772337,818,1.7914999999999992,1048592.0
1282.492665036675,129.9226983050758,-1.0,0.0022175263157894693,818,1.8117189999999965,1049079.0
1281.8973105134473,130.86302075390185,-1.0,0.0022164430844553154,818,1.8108339999999927,1048592.0
1281.8973105134473,130.86302075390185,-1.0,0.0022081138310893512,818,1.8040289999999999,1048592.0
1281.3492063492063,131.72029957091468,-1.0,0.002209086797066011,819,1.807032999999997,1049425.0
1282.492665036675,129.9226983050758,-1.0,0.002160671970624222,818,1.7652689999999893,1049079.0
1282.492665036675,129.9226983050758,-1.0,0.002141329253365971,818,1.7494659999999982,1049079.0
1285.5870098039215,129.92475322185305,-1.0,0.0022296969325153277,816,1.8172029999999921,1049039.0
1281.8973105134473,130.86302075390185,-1.0,0.0022064541003671955,818,1.8026729999999986,1048592.0
1281.8973105134473,130.86302075390185,-1.0,0.0022358078335372998,818,1.826654999999974,1048592.0
1282.492665036675,129.9226983050758,-1.0,0.00225727172582617,818,1.8441909999999808,1049079.0
1262.8382352941176,199.98154670736864,-1.0,0.0021061428571428073,204,0.4275469999999899,257619.0
136.32,273.5129064596404,1.0833333333333333,0.24475499999999997,25,5.87412,3408.0
95.4090909090909,182.01011460405658,1.0,0.2668942380952381,22,5.604779,2099.0
1032.1120943952803,517.1897727570862,4.034653465346534,0.0011257637795275592,1017,1.1437760000000001,1049658.0
729.1785714285714,635.3983908378783,2.111111111111111,0.025305444444444443,28,0.6832469999999999,20417.0
237.05263157894737,406.0331778567705,1.375,0.5725086111111087,19,10.305154999999957,4504.0
36.22222222222222,16.00607523549869,0.8,0.0003546250000034945,9,0.002837000000027956,326.0
105.26086956521739,201.58062167672048,1.0909090909090908,0.2579180000000004,23,5.674196000000009,2421.0
25.676470588235293,13.79002843127861,0.8888888888888888,0.09545415151515182,34,3.14998700000001,873.0
96.23809523809524,176.74385555427517,1.1,0.26750289999999993,21,5.350057999999999,2021.0
20.0,-1.0,0.0,-1.0,1,0.00011299999999891952,20.0
423.5576923076923,549.00406846814,1.08,0.04013982352941177,52,2.0471310000000003,22025.0
99.83116883116882,261.56464444998574,1.40625,2.8479371315789477,77,216.44322200000002,7687.0
33.166666666666664,15.753306531222792,1.0,0.0014027999999996154,6,0.007013999999998077,199.0
109.13636363636364,205.4454615277195,1.2,0.26847290476190927,22,5.637931000000094,2401.0
26.0,8.48528137423857,1.0,0.15512699999999313,2,0.15512699999999313,52.0
470.5581395348837,605.5508040628946,0.8695652173913043,0.1393189761904762,43,5.851397,20234.0
