avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len
,-1.0,-1.0,-0.0,0,0.0,0.0
,-1.0,-1.0,-0.0,0,0.0,0.0
,-1.0,-1.0,-0.0,0,0.0,0.0
,-1.0,-1.0,-0.0,0,0.0,0.0
85.0,-1.0,0.0,-1.0,1,0.009015999999974156,85.0
59.0,-1.0,0.0,-1.0,1,0.013621000000057393,59.0
445.0,-1.0,-1.0,-1.0,1,0.00036599999999986643,445.0
,-1.0,-1.0,-0.0,0,0.0,0.0
28.0,7.937253933193772,0.5,0.12027100000000246,3,0.24054200000000492,84.0
275.16326530612247,451.166605726143,-1.0,0.007921562500001755,49,0.38023500000008426,13483.0
78.0,-1.0,0.0,-1.0,1,0.010416000000077474,78.0
106.0,0.0,-1.0,220.34725950000004,7,1322.0835570000002,742.0
28.0,-1.0,0.0,-1.0,1,0.019772999999986496,28.0
,-1.0,-1.0,-0.0,0,0.0,0.0
34.0,-1.0,0.0,-1.0,1,0.002404999999953361,34.0
183.0,0.0,-1.0,48.39545848387096,32,1500.2592129999998,5856.0
104.0,-1.0,0.0,-1.0,1,0.10097099999999992,104.0
108.0,-1.0,0.0,-1.0,1,0.0022400000000288856,108.0
76.0,0.0,-1.0,634.1427429999999,2,634.1427429999999,152.0
87.0,-1.0,0.0,-1.0,1,0.09047000000009575,87.0
,-1.0,-1.0,-0.0,0,0.0,0.0
106.0,-1.0,0.0,-1.0,1,0.032205000000033124,106.0
,-1.0,-1.0,-0.0,0,0.0,0.0
,-1.0,-1.0,-0.0,0,0.0,0.0
,-1.0,-1.0,-0.0,0,0.0,0.0
10.0,-1.0,-1.0,-1.0,1,899.2446820000001,10.0
85.0,-1.0,0.0,-1.0,1,0.016288999999915177,85.0
28.0,-1.0,0.0,-1.0,1,0.2214200000000801,28.0
,-1.0,-1.0,-0.0,0,0.0,0.0
,-1.0,-1.0,-0.0,0,0.0,0.0
,-1.0,-1.0,-0.0,0,0.0,0.0
28.0,-1.0,0.0,-1.0,1,0.23950300000001334,28.0
30.444444444444443,4.2163702135578385,0.8,0.025888875000006806,9,0.20711100000005445,274.0
,-1.0,-1.0,-0.0,0,0.0,0.0
28.0,-1.0,0.0,-1.0,1,0.03210400000000391,28.0
,-1.0,-1.0,-0.0,0,0.0,0.0
204.11111111111111,2.204792759220492,-1.0,122.67701650000001,9,981.4161320000001,1837.0
69.0,-1.0,0.0,-1.0,1,0.010266999999998916,69.0
85.0,-1.0,0.0,-1.0,1,0.07644500000014887,85.0
93.0,-1.0,0.0,-1.0,1,0.024632999999994354,93.0
68.66666666666667,68.70468203356548,0.5,303.65037299999995,3,607.3007459999999,206.0
137.0,-1.0,0.0,-1.0,1,0.014899000000013984,137.0
28.0,-1.0,0.0,-1.0,1,0.013977000000068074,28.0
,-1.0,-1.0,-0.0,0,0.0,0.0
,-1.0,-1.0,-0.0,0,0.0,0.0
34.0,-1.0,0.0,-1.0,1,0.0004960000001119624,34.0
297.0,-1.0,0.0,-1.0,1,0.04790600000001177,297.0
,-1.0,-1.0,-0.0,0,0.0,0.0
28.0,-1.0,0.0,-1.0,1,0.02174800000000232,28.0
104.0,0.0,-1.0,0.3017905000000001,3,0.6035810000000001,312.0
34.0,-1.0,0.0,-1.0,1,0.00028699999984382885,34.0
85.0,-1.0,0.0,-1.0,1,0.008390999999960513,85.0
383.34453781512605,494.5584295526012,-1.0,0.012140076023391809,2737,33.21524799999999,1049214.0
325.5352156376047,451.1197289579195,-1.0,0.012776245499689635,3223,41.165063,1049200.0
332.17853751187084,454.74777763263995,-1.0,0.012595253324889168,3159,39.77580999999999,1049352.0
285.48720740337507,413.28014146965006,-1.0,0.013138870677919957,3674,48.259072,1048880.0
293.67236068328197,420.66174647493057,-1.0,0.012981732212885155,3571,46.344784000000004,1048704.0
325.3772882407695,440.0036133596551,-1.0,0.01267510242085662,3223,40.83918000000003,1048691.0
285.60761904761904,419.13497129947655,-1.0,0.012982582743603706,3675,47.69800900000001,1049608.0
263.9011569416499,394.34806518721524,-1.0,0.013108642012578617,3976,52.106852,1049271.0
277.2810682178741,400.42095418609784,-1.0,0.013137281671515467,3782,49.67206199999998,1048677.0
321.53846153846155,444.29674965553005,-1.0,0.012745831085223779,3263,41.576900999999964,1049180.0
326.31549471064096,450.5220950577112,-1.0,0.012806010270774961,3214,41.14571099999995,1048778.0
335.67029449423814,461.3696903388972,-1.0,0.012721268011527342,3124,39.72851999999989,1048634.0
316.4167169583585,448.30365835192964,-1.0,0.013132454271053437,3314,43.507821000000035,1048605.0
325.3574309649395,457.0759696547786,-1.0,0.012895340471756693,3223,41.54878700000006,1048627.0
302.50360334390314,427.2597617823829,-1.0,0.013019724625144188,3469,45.152405000000044,1049385.0
318.73434650455926,446.9985303910267,-1.0,0.012782863484341768,3290,42.042838000000074,1048636.0
300.5625536787861,427.6131735882764,-1.0,0.012850621134020652,3493,44.874369000000115,1049865.0
262.1526736631684,392.4331923735285,-1.0,0.013448366408397874,4002,53.80691399999989,1049135.0
343.68534906588,464.3511693786422,-1.0,0.012420680983606543,3051,37.88307699999996,1048584.0
320.32203907203905,451.10588972001375,-1.0,0.012827446717557301,3276,42.00988800000016,1049375.0
324.47091584158414,444.6156200614497,-1.0,0.012447860724234039,3232,40.21903800000018,1048690.0
264.007804632427,399.06561059659117,-1.0,0.013207201460589294,3972,52.445797000000084,1048639.0
346.08448844884487,463.07047651182546,-1.0,0.012409562231759663,3030,37.58856400000002,1048636.0
