avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len
839.5128,666.3528425126884,0.6666666666666666,0.0010597886309047229,1250,1.323675999999999,1049391.0
845.2998885172798,669.8868310690393,0.6766355140186916,0.034676546875,897,31.070186,758234.0
837.1805555555555,667.0895573498752,0.6684491978609626,0.0011840620320855582,936,1.107097999999997,783601.0
465.2,604.2061420318114,1.1428571428571428,1.0706122413793102,30,31.047754999999995,13956.0
1112.5,510.46227415288325,-1.0,2.0558119333333327,16,30.837178999999992,17800.0
20.0,-1.0,0.0,-1.0,1,0.0009809999999106367,20.0
144.2051282051282,299.0214901172771,1.1666666666666667,0.045461157894736814,39,1.727523999999999,5624.0
1351.7377049180327,221.0611074402154,-1.0,0.0014058024691357997,244,0.3416099999999993,329824.0
415.8085106382979,563.0585203309678,1.1363636363636365,0.04219076086956526,47,1.9407750000000021,19543.0
289.72,467.4914009904354,1.2727272727272727,0.02046741666666696,25,0.49121800000000704,7243.0
20.0,-1.0,0.0,-1.0,1,0.000977999999918211,20.0
44.0,0.0,-1.0,1.8352976666665957,7,11.011785999999574,308.0
82.36969696969697,183.08398793204915,1.7049180327868851,8.065468481707319,165,1322.7368310000002,13591.0
161.67567567567568,316.5696389995989,1.1764705882352942,3.34725377777778,37,120.50113600000009,5982.0
44.0,0.0,-1.0,1.401112399999994,6,7.005561999999969,264.0
865.1109243697479,661.309328589209,0.5824468085106383,0.001023671717171716,595,0.6080609999999993,514741.0
275.18518518518516,438.416384189649,1.25,1.2066925000000004,27,31.37400500000001,7430.0
293.68,461.9092371162687,1.2727272727272727,0.019691791666666642,25,0.47260299999999944,7342.0
99.63157894736842,138.96090998163467,1.375,1.703283277777778,19,30.659099000000005,1893.0
353.54545454545456,457.2487076874228,1.2,0.5395742187500048,33,17.266375000000153,11667.0
847.6082390953151,664.4286274437789,0.6268068331143233,0.0013002619240097004,1238,1.6084239999999994,1049339.0
32.333333333333336,4.429339411136566,-1.0,0.0033996785714285644,57,0.1903819999999996,1843.0
267.8636363636364,461.0245624542658,1.4444444444444444,0.0050713333333332585,22,0.10649799999999843,5893.0
58.5,37.476659402887016,1.0,0.016725999999948726,2,0.016725999999948726,117.0
778.1134301270417,676.9832403682831,0.8065573770491803,0.02936349591280654,1102,32.329209,857481.0
195.37209302325581,377.6642514479037,1.3888888888888888,5.753443761904761,43,241.644638,8401.0
44.0,0.0,-1.0,1.4009888000000046,6,7.004944000000023,264.0
1364.5167785234898,196.97902276072182,-1.0,0.0015454579124579146,298,0.45900100000000066,406626.0
340.13513513513516,424.0123270064839,1.4666666666666666,0.8621842222222225,37,31.038632000000007,12585.0
263.7878787878788,402.1504505138405,1.2,0.707405,33,22.63696,8705.0
44.0,0.0,-1.0,1.4012591999999813,6,7.006295999999907,264.0
262.82142857142856,448.39830620252235,1.3333333333333333,0.018368999999999858,28,0.49596299999999616,7359.0
856.6273381294964,665.6096276985327,0.6391509433962265,0.0008273458213256482,695,0.5741779999999999,595356.0
91.84210526315789,76.34735181167039,1.375,0.012562055555555476,19,0.22611699999999857,1745.0
284.53846153846155,468.9482044549681,1.3636363636363635,1.248908279999996,26,31.2227069999999,7398.0
409.51851851851853,591.4081928701953,1.0769230769230769,0.09491726415094348,54,5.0306150000000045,22114.0
125.77777777777777,178.45334059983813,1.5714285714285714,1.810686294117647,18,30.781667,2264.0
273.2,399.71389768182945,1.1428571428571428,1.0664881724137951,30,30.928157000000056,8196.0
20.0,-1.0,0.0,-1.0,1,0.0009549999999762804,20.0
30.0,14.142135623730951,1.0,0.228132999999616,2,0.228132999999616,60.0
58.5,37.476659402887016,1.0,0.006645999999932428,2,0.006645999999932428,117.0
834.6479842674532,668.673958056864,0.6865671641791045,0.001144216535433072,1017,1.1625240000000012,848837.0
366.9259259259259,569.111921257479,1.0769230769230769,1.179128730769231,27,30.65734700000001,9907.0
886.750452079566,652.4431392327307,0.5533707865168539,0.0010043786231884073,553,0.5544170000000008,490373.0
233.44827586206895,417.8942609087766,0.9333333333333333,1.12984875,29,31.635765,6770.0
35.166666666666664,14.455679391390316,0.5,0.032435199999999755,6,0.16217599999999877,211.0
32.0,0.0,1.0,0.0009483333333264454,4,0.0028449999999793363,128.0
167.73684210526315,314.30271896137793,1.375,3.2711642702702703,38,121.033078,6374.0
239.68,401.8992120752001,1.2727272727272727,0.08253454166667022,25,1.9808290000000852,5992.0
30.0,14.142135623730951,1.0,0.21165000000000056,2,0.21165000000000056,60.0
206.02631578947367,396.2030251355992,1.5333333333333334,0.12858802702702699,38,4.757756999999998,7829.0
226.8846153846154,378.7492391462274,1.3636363636363635,0.09220264000000043,26,2.3050660000000107,5899.0
44.0,0.0,-1.0,1.8351353333333122,7,11.010811999999873,308.0
845.3574257425743,666.7871445254232,0.6449511400651465,0.002014416253716551,1010,2.032546,853811.0
396.52941176470586,554.7629706948626,1.125,0.018359878787878852,34,0.6058760000000021,13482.0
151.28947368421052,301.3841858057081,1.375,0.0161747027027027,38,0.5984639999999999,5749.0
946.9494128274616,637.5723446999147,0.45849802371541504,0.0013953200723327325,1107,1.5432240000000021,1048273.0
379.77142857142854,547.4829079101754,1.1875,0.017926676470588255,35,0.6095070000000007,13292.0
846.1443298969073,664.3951143739264,0.6440677966101694,0.0006798501291989663,388,0.26310199999999995,328304.0
865.9529702970297,659.087745235909,0.5863874345549738,0.0010317663088356712,1212,1.2494689999999977,1049535.0
33.25787965616046,4.008894862672069,-1.0,0.004051431034482754,349,1.4098979999999983,11607.0
