avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len
400.1578947368421,595.732533493,0.9,0.01841850000000041,19,0.3315330000000074,7603.0
170.78571428571428,384.5393205005036,1.0,0.018742846153844975,14,0.2436569999999847,2391.0
170.78571428571428,384.5393205005036,1.0,0.015401538461538586,14,0.20022000000000162,2391.0
400.1578947368421,595.732533493,0.9,0.015746999999999883,19,0.28344599999999787,7603.0
292.75,436.96962883218686,1.1818181818181819,0.9585099565217389,24,22.045728999999994,7026.0
69.7,81.72317772687121,1.0,3.35475833333333,10,30.19282499999997,697.0
69.7,81.72317772687121,1.0,3.3903312222222217,10,30.512980999999996,697.0
170.78571428571428,384.5393205005036,1.0,0.019216230769228123,14,0.2498109999999656,2391.0
170.78571428571428,384.5393205005036,1.0,0.014787076923076152,14,0.19223199999998997,2391.0
170.78571428571428,384.5393205005036,1.0,0.017224230769228983,14,0.22391499999997677,2391.0
170.78571428571428,384.5393205005036,1.0,0.019927538461541435,14,0.25905800000003865,2391.0
170.78571428571428,384.5393205005036,1.0,0.01551538461538371,14,0.20169999999998822,2391.0
170.78571428571428,384.5393205005036,1.0,0.016549000000002076,14,0.215137000000027,2391.0
400.1578947368421,595.732533493,0.9,0.017202777777779628,19,0.3096500000000333,7603.0
400.1578947368421,595.732533493,0.9,0.016041444444444625,19,0.2887460000000033,7603.0
170.78571428571428,384.5393205005036,1.0,0.016246230769232064,14,0.21120100000001685,2391.0
170.78571428571428,384.5393205005036,1.0,0.015754461538462623,14,0.2048080000000141,2391.0
170.78571428571428,384.5393205005036,1.0,0.015636384615385388,14,0.20327300000001003,2391.0
170.78571428571428,384.5393205005036,1.0,0.0163428461538615,14,0.21245700000019951,2391.0
170.78571428571428,384.5393205005036,1.0,0.019407307692307977,14,0.2522950000000037,2391.0
170.78571428571428,384.5393205005036,1.0,0.022536384615381603,14,0.29297299999996085,2391.0
400.1578947368421,595.732533493,0.9,0.015190611111112022,19,0.2734310000000164,7603.0
170.78571428571428,384.5393205005036,1.0,0.01788807692307378,14,0.23254499999995915,2391.0
170.78571428571428,384.5393205005036,1.0,0.0195848461538442,14,0.2546029999999746,2391.0
279.58181818181816,354.5123249651393,1.2916666666666667,0.5700940555555555,55,30.785078999999996,15377.0
170.78571428571428,384.5393205005036,1.0,0.014529384615385128,14,0.18888200000000666,2391.0
256.93333333333334,406.5727176196697,1.5,2.1054976206896554,30,61.059431000000004,7708.0
170.78571428571428,384.5393205005036,1.0,0.02057476923076907,14,0.26747199999999793,2391.0
230.24,447.67866824319424,1.0833333333333333,0.006157083333325393,25,0.14776999999980944,5756.0
20.0,-1.0,0.0,-1.0,1,0.036585999999999785,20.0
170.78571428571428,384.5393205005036,1.0,0.019459384615384597,14,0.25297199999999975,2391.0
46.1,28.799884259026694,1.0,0.12647788888888872,10,1.1383009999999985,461.0
397.6923076923077,529.0711686894889,1.3636363636363635,0.03713188000000006,26,0.9282970000000015,10340.0
170.78571428571428,384.5393205005036,1.0,0.01893553846154051,14,0.24616200000002664,2391.0
170.78571428571428,384.5393205005036,1.0,0.01859030769230685,14,0.24167399999998906,2391.0
170.78571428571428,384.5393205005036,1.0,0.014428384615384333,14,0.18756899999999632,2391.0
170.78571428571428,384.5393205005036,1.0,0.01444723076923073,14,0.18781399999999948,2391.0
170.78571428571428,384.5393205005036,1.0,0.01448292307692502,14,0.18827800000002526,2391.0
170.78571428571428,384.5393205005036,1.0,0.01632799999998287,14,0.2122639999997773,2391.0
170.78571428571428,384.5393205005036,1.0,0.01531246153846356,14,0.19906200000002627,2391.0
32.0,0.0,1.0,0.006246333333333354,4,0.01873900000000006,128.0
170.78571428571428,384.5393205005036,1.0,0.014241230769230766,14,0.18513599999999997,2391.0
170.78571428571428,384.5393205005036,1.0,0.017545153846153464,14,0.22808699999999504,2391.0
170.78571428571428,384.5393205005036,1.0,0.019178230769232238,14,0.2493170000000191,2391.0
69.7,81.72317772687121,1.0,3.359132777777778,10,30.232195,697.0
170.78571428571428,384.5393205005036,1.0,0.01640415384615433,14,0.21325400000000627,2391.0
170.78571428571428,384.5393205005036,1.0,0.019426999999998664,14,0.25255099999998265,2391.0
42.96551724137931,17.749210764386696,1.2307692307692308,0.7477116428571428,29,20.935926,1246.0
400.1578947368421,595.732533493,0.9,0.017677444444444745,19,0.3181940000000054,7603.0
170.78571428571428,384.5393205005036,1.0,0.014407230769231423,14,0.1872940000000085,2391.0
170.78571428571428,384.5393205005036,1.0,0.014209923076923413,14,0.18472900000000436,2391.0
170.78571428571428,384.5393205005036,1.0,0.02049376923075495,14,0.26641899999981433,2391.0
170.78571428571428,384.5393205005036,1.0,0.01701207692309044,14,0.22115700000017569,2391.0
170.78571428571428,384.5393205005036,1.0,0.01537969230769293,14,0.1999360000000081,2391.0
69.7,81.72317772687121,1.0,3.3543848888888936,10,30.189464000000044,697.0
32.0,0.0,0.6666666666666666,0.004404999999999992,5,0.01761999999999997,160.0
170.78571428571428,384.5393205005036,1.0,0.014628230769232049,14,0.19016700000001663,2391.0
170.78571428571428,384.5393205005036,1.0,0.013670153846157098,14,0.17771200000004228,2391.0
170.78571428571428,384.5393205005036,1.0,0.011831769230770287,14,0.15381300000001374,2391.0
170.78571428571428,384.5393205005036,1.0,0.014846692307691875,14,0.19300699999999438,2391.0
170.78571428571428,384.5393205005036,1.0,0.01774669230769195,14,0.23070699999999533,2391.0
170.78571428571428,384.5393205005036,1.0,0.018202076923076814,14,0.2366269999999986,2391.0
