avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len
1320.0,0.0,-1.0,0.00012395591939546834,795,0.09842100000000187,1049400.0
1320.0,0.0,-1.0,0.00012308312342569275,795,0.09772800000000004,1049400.0
1320.0,0.0,-1.0,0.00017791939546599628,795,0.14126800000000106,1049400.0
1320.0,0.0,-1.0,0.0002998060453400501,795,0.23804599999999976,1049400.0
1320.0,0.0,-1.0,0.0003067103274559188,795,0.24352799999999952,1049400.0
1320.0,0.0,-1.0,0.00023556171284634534,795,0.1870359999999982,1049400.0
1320.0,0.0,-1.0,0.00045655541561712913,795,0.3625050000000005,1049400.0
1320.0,0.0,-1.0,0.00018829596977330178,795,0.1495070000000016,1049400.0
1320.0,0.0,-1.0,0.00016310831234256866,795,0.1295079999999995,1049400.0
1320.0,0.0,-1.0,0.0001254685138539044,795,0.0996220000000001,1049400.0
1318.3819095477386,45.65194960253683,-1.0,0.0002374918238993728,796,0.18880600000000136,1049432.0
1320.0,0.0,-1.0,9.857430730478535e-05,795,0.07826799999999956,1049400.0
1320.0,0.0,-1.0,0.00010119521410579346,795,0.080349,1049400.0
1320.0,0.0,-1.0,0.00019942317380352784,795,0.1583420000000011,1049400.0
1320.0,0.0,-1.0,0.00010333249370277086,795,0.08204600000000006,1049400.0
1320.0,0.0,-1.0,9.399118387909747e-05,795,0.07462900000000339,1049400.0
1320.0,0.0,-1.0,0.00010631486146096024,795,0.08441400000000243,1049400.0
1320.0,0.0,-1.0,0.00011539294710327356,795,0.0916219999999992,1049400.0
1320.0,0.0,-1.0,0.0001382178841309826,795,0.1097450000000002,1049400.0
1320.0,0.0,-1.0,0.00023922166246851198,795,0.1899419999999985,1049400.0
1320.0,0.0,-1.0,0.00015116750629722963,795,0.12002700000000033,1049400.0
1320.0,0.0,-1.0,0.0001039156171284634,795,0.08250899999999994,1049400.0
1320.0,0.0,-1.0,0.00015868513853904142,795,0.1259959999999989,1049400.0
1319.023899371069,21.022134967202593,-1.0,0.060472634760705295,795,48.015272,1048624.0
1320.0,0.0,-1.0,0.00020208816120907499,795,0.16045800000000554,1049400.0
1320.0,0.0,-1.0,0.0002022531486146027,795,0.16058899999999454,1049400.0
1320.0,0.0,-1.0,8.838287153650157e-05,795,0.07017599999998225,1049400.0
1320.0,0.0,-1.0,9.027959697734231e-05,795,0.0716820000000098,1049400.0
1320.0,0.0,-1.0,0.00015701511335011932,795,0.12466999999999473,1049400.0
1320.0,0.0,-1.0,9.500377833753635e-05,795,0.07543300000000386,1049400.0
1320.0,0.0,-1.0,0.00015143324937027774,795,0.12023800000000051,1049400.0
1320.0,0.0,-1.0,9.367002518891541e-05,795,0.07437399999999883,1049400.0
1320.0,0.0,-1.0,0.0001207015113350075,795,0.09583699999999595,1049400.0
1320.0,0.0,-1.0,0.0001254559193954666,795,0.09961200000000048,1049400.0
1320.0,0.0,-1.0,0.00022269521410580152,795,0.17682000000000642,1049400.0
1320.0,0.0,-1.0,9.044458438287002e-05,795,0.0718129999999988,1049400.0
1320.0,0.0,-1.0,8.677455919395695e-05,795,0.06889900000000182,1049400.0
1320.0,0.0,-1.0,8.634886649874375e-05,795,0.06856100000000254,1049400.0
1320.0,0.0,-1.0,9.13979848866485e-05,795,0.07256999999999891,1049400.0
1320.0,0.0,-1.0,8.14697732997472e-05,795,0.06468699999999927,1049400.0
1320.0,0.0,-1.0,0.00020580730478588969,795,0.16341099999999642,1049400.0
1320.0,0.0,-1.0,7.926322418136407e-05,795,0.06293500000000307,1049400.0
1320.0,0.0,-1.0,9.738790931989841e-05,795,0.07732599999999934,1049400.0
1320.0,0.0,-1.0,0.00012694332493701362,795,0.10079299999998881,1049400.0
1320.0,0.0,-1.0,0.00012274811083123446,795,0.09746200000000016,1049400.0
1320.0,0.0,-1.0,8.919017632240683e-05,795,0.07081699999999103,1049400.0
1320.0,0.0,-1.0,9.625062972292879e-05,795,0.07642300000000546,1049400.0
1320.0,0.0,-1.0,9.1955919395452e-05,795,0.07301299999998889,1049400.0
1320.0,0.0,-1.0,0.00010367506297229318,795,0.08231800000000078,1049400.0
1320.0,0.0,-1.0,0.00010320277078085962,795,0.08194300000000254,1049400.0
1320.0,0.0,-1.0,9.728589420654633e-05,795,0.07724499999999779,1049400.0
1320.0,0.0,-1.0,9.403148614609443e-05,795,0.07466099999999898,1049400.0
1320.0,0.0,-1.0,0.00031069017632241676,795,0.2466879999999989,1049400.0
1320.0,0.0,-1.0,0.0001494886649873939,795,0.11869399999999075,1049400.0
1320.0,0.0,-1.0,0.0001017254408060378,795,0.08076999999999401,1049400.0
1320.0,0.0,-1.0,9.259697732997996e-05,795,0.07352200000000408,1049400.0
1320.0,0.0,-1.0,9.142317380352413e-05,795,0.07258999999999816,1049400.0
1320.0,0.0,-1.0,9.745465994962283e-05,795,0.07737900000000053,1049400.0
1320.0,0.0,-1.0,8.916246851385886e-05,795,0.07079500000000394,1049400.0
1320.0,0.0,-1.0,9.177078085643811e-05,795,0.07286600000001187,1049400.0
1320.0,0.0,-1.0,0.0001342455919395487,795,0.10659100000000166,1049400.0
1320.0,0.0,-1.0,0.00017804534005037774,795,0.14136799999999994,1049400.0
1320.0,0.0,-1.0,0.00010384634760705097,795,0.08245399999999847,1049400.0
1320.0,0.0,-1.0,8.80617128463486e-05,795,0.06992100000000079,1049400.0
1320.0,0.0,-1.0,0.00013574307304785668,795,0.10777999999999821,1049400.0
1320.0,0.0,-1.0,8.359193954660102e-05,795,0.06637200000000121,1049400.0
1320.0,0.0,-1.0,8.879219143576844e-05,795,0.07050100000000015,1049400.0
1320.0,0.0,-1.0,8.784005037783955e-05,795,0.06974500000000461,1049400.0
1320.0,0.0,-1.0,8.825818639798202e-05,795,0.07007699999999772,1049400.0
1320.0,0.0,-1.0,9.266120906801413e-05,795,0.07357300000000322,1049400.0
1320.0,0.0,-1.0,8.235264483627036e-05,795,0.06538799999999867,1049400.0
1320.0,0.0,-1.0,8.624811083121442e-05,795,0.06848099999998425,1049400.0
1320.0,0.0,-1.0,8.485012594458614e-05,795,0.0673710000000014,1049400.0
1320.0,0.0,-1.0,8.606675062972248e-05,795,0.06833699999999965,1049400.0
1320.0,0.0,-1.0,8.613098236775666e-05,795,0.06838799999999878,1049400.0
1320.0,0.0,-1.0,8.646473551636086e-05,795,0.06865299999999053,1049400.0
1320.0,0.0,-1.0,8.258690176321274e-05,795,0.06557399999999092,1049400.0
1320.0,0.0,-1.0,8.677329974810735e-05,795,0.06889799999999724,1049400.0
1320.0,0.0,-1.0,8.491939546599187e-05,795,0.06742599999999754,1049400.0
1320.0,0.0,-1.0,8.214357682619465e-05,795,0.06522199999999856,1049400.0
1320.0,0.0,-1.0,8.577959697732966e-05,795,0.06810899999999975,1049400.0
1320.0,0.0,-1.0,8.967506297230056e-05,795,0.07120200000000665,1049400.0
1320.0,0.0,-1.0,8.492695214105366e-05,795,0.0674319999999966,1049400.0
1320.0,0.0,-1.0,8.303778337532842e-05,795,0.06593200000001076,1049400.0
1320.0,0.0,-1.0,8.449370277079656e-05,795,0.06708800000001247,1049400.0
1320.0,0.0,-1.0,8.4130982367759e-05,795,0.06680000000000064,1049400.0
1320.0,0.0,-1.0,0.0001133274559194212,795,0.08998200000002043,1049400.0
1320.0,0.0,-1.0,9.475566750629314e-05,795,0.07523599999999675,1049400.0
1320.0,0.0,-1.0,7.92758186397974e-05,795,0.06294499999999914,1049400.0
1320.0,0.0,-1.0,9.233375314861316e-05,795,0.07331299999999885,1049400.0
1320.0,0.0,-1.0,8.177581863981239e-05,795,0.06493000000001103,1049400.0
1320.0,0.0,-1.0,8.19357682619775e-05,795,0.06505700000001013,1049400.0
1320.0,0.0,-1.0,8.61448362720396e-05,795,0.06839899999999943,1049400.0
1320.0,0.0,-1.0,8.414105793450208e-05,795,0.06680799999999465,1049400.0
1320.0,0.0,-1.0,7.663350125943115e-05,795,0.06084699999998833,1049400.0
1320.0,0.0,-1.0,8.000755667506685e-05,795,0.06352600000000308,1049400.0
1320.0,0.0,-1.0,8.659697732997801e-05,795,0.06875800000000254,1049400.0
1320.0,0.0,-1.0,7.632241813602126e-05,795,0.060600000000000875,1049400.0
1320.0,0.0,-1.0,9.045088161209115e-05,795,0.07181800000000038,1049400.0
1320.0,0.0,-1.0,8.622292191436565e-05,795,0.06846100000000632,1049400.0
1320.0,0.0,-1.0,8.257556675063796e-05,795,0.06556500000000653,1049400.0
1320.0,0.0,-1.0,8.273929471031607e-05,795,0.06569499999999096,1049400.0
1320.0,0.0,-1.0,8.904785894205555e-05,795,0.0707039999999921,1049400.0
1320.0,0.0,-1.0,8.331863979850009e-05,795,0.06615500000000907,1049400.0
1320.0,0.0,-1.0,0.00011115239294709009,795,0.08825499999998954,1049400.0
1320.0,0.0,-1.0,0.00010808186397983829,795,0.0858169999999916,1049400.0
1320.0,0.0,-1.0,0.00011484508816121538,795,0.09118700000000501,1049400.0
1320.0,0.0,-1.0,0.00011353400503778876,795,0.09014600000000428,1049400.0
1320.0,0.0,-1.0,7.663476070528073e-05,795,0.06084799999999291,1049400.0
1320.0,0.0,-1.0,0.00018290428211587917,795,0.14522600000000807,1049400.0
1320.0,0.0,-1.0,0.00011159571788412608,795,0.0886069999999961,1049400.0
1320.0,0.0,-1.0,8.391309823678979e-05,795,0.0666270000000111,1049400.0
1320.0,0.0,-1.0,8.003526448362377e-05,795,0.06354799999999727,1049400.0
