avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len
125.94594594594595,214.5194818847652,1.3125,4.879982749999998,37,175.67937899999993,4660.0
170.78571428571428,384.5393205005036,1.0,0.015538076923077754,14,0.2019950000000108,2391.0
170.78571428571428,384.5393205005036,1.0,0.016836846153847337,14,0.21887900000001537,2391.0
170.78571428571428,384.5393205005036,1.0,0.020167153846155264,14,0.2621730000000184,2391.0
170.78571428571428,384.5393205005036,1.0,0.020666230769227065,14,0.26866099999995185,2391.0
69.7,81.72317772687121,1.0,3.3546056666666573,10,30.191450999999915,697.0
400.1578947368421,604.5774707418851,0.9,0.04413527777777896,19,0.7944350000000213,7603.0
170.78571428571428,384.5393205005036,1.0,0.061661769230769235,14,0.8016030000000001,2391.0
170.78571428571428,384.5393205005036,1.0,0.05535253846153847,14,0.7195830000000001,2391.0
20.0,-1.0,0.0,-1.0,1,0.2563449999999534,20.0
69.7,81.72317772687121,1.0,3.357676555555568,10,30.21908900000011,697.0
400.1578947368421,604.5774707418851,0.9,0.03264594444442537,19,0.5876269999996566,7603.0
170.78571428571428,384.5393205005036,1.0,0.08339453846153552,14,1.0841289999999617,2391.0
400.1578947368421,595.732533493,0.9,0.014412833333330531,19,0.25943099999994956,7603.0
170.78571428571428,384.5393205005036,1.0,0.06863446153846116,14,0.892247999999995,2391.0
69.7,81.72317772687121,1.0,3.270859999999996,10,29.437739999999962,697.0
400.1578947368421,595.732533493,0.9,0.017198777777789727,19,0.30957800000021507,7603.0
170.78571428571428,384.5393205005036,1.0,0.020654999999998418,14,0.2685149999999794,2391.0
143.13924050632912,243.08517733593183,1.2571428571428571,0.00923934615384562,79,0.7206689999999583,11308.0
181.46153846153845,398.07591725377694,1.1666666666666667,0.06405533333333817,13,0.768664000000058,2359.0
170.78571428571428,384.5393205005036,1.0,0.09786584615384387,14,1.2722559999999703,2391.0
170.78571428571428,384.5393205005036,1.0,0.0540914615384666,14,0.7031890000000658,2391.0
170.78571428571428,384.5393205005036,1.0,0.021514692307689005,14,0.27969099999995706,2391.0
170.78571428571428,384.5393205005036,1.0,0.03945453846153686,14,0.5129089999999792,2391.0
170.78571428571428,384.5393205005036,1.0,0.01843015384614633,14,0.23959199999990233,2391.0
170.78571428571428,384.5393205005036,1.0,0.019529846153834393,14,0.2538879999998471,2391.0
420.6111111111111,606.1003740294942,1.0,0.019444764705881693,18,0.3305609999999888,7571.0
400.1578947368421,604.5774707418851,0.9,0.03145388888889203,19,0.5661700000000565,7603.0
170.78571428571428,384.5393205005036,1.0,0.05625284615384247,14,0.7312869999999521,2391.0
170.78571428571428,384.5393205005036,1.0,0.016247384615382998,14,0.21121599999997898,2391.0
170.78571428571428,384.5393205005036,1.0,0.016698307692304473,14,0.21707799999995814,2391.0
127.4,240.04823589344613,1.0,0.16581422222222386,10,1.4923280000000148,1274.0
170.78571428571428,384.5393205005036,1.0,0.04008307692307566,14,0.5210799999999836,2391.0
170.78571428571428,384.5393205005036,1.0,0.01782630769232058,14,0.23174200000016754,2391.0
400.1578947368421,595.732533493,0.9,0.01679249999999873,19,0.30226499999997714,7603.0
170.78571428571428,384.5393205005036,1.0,0.050286692307692574,14,0.6537270000000035,2391.0
170.78571428571428,384.5393205005036,1.0,0.05114915384615415,14,0.6649390000000039,2391.0
126.2,240.60747194456692,1.0,0.13445299999999508,10,1.2100769999999557,1262.0
170.78571428571428,384.5393205005036,1.0,0.04680969230769104,14,0.6085259999999835,2391.0
244.6875,487.5140638996992,1.0,0.07498486666666698,16,1.1247730000000047,3915.0
420.6111111111111,615.3038597874071,1.0,0.05098288235294202,18,0.8667090000000144,7571.0
170.78571428571428,384.5393205005036,1.0,0.017265769230754395,14,0.22445499999980711,2391.0
170.78571428571428,384.5393205005036,1.0,0.02210838461538655,14,0.2874090000000251,2391.0
170.78571428571428,384.5393205005036,1.0,0.031080153846154153,14,0.404042000000004,2391.0
170.78571428571428,384.5393205005036,1.0,0.04697784615384885,14,0.610712000000035,2391.0
126.2,240.60747194456692,1.0,0.08947933333333442,10,0.8053140000000099,1262.0
170.78571428571428,384.5393205005036,1.0,0.018562230769195873,14,0.24130899999954636,2391.0
170.78571428571428,384.5393205005036,1.0,0.020819307692302294,14,0.2706509999999298,2391.0
170.78571428571428,384.5393205005036,1.0,0.015411230769237031,14,0.2003460000000814,2391.0
170.78571428571428,384.5393205005036,1.0,0.0164900769230791,14,0.2143710000000283,2391.0
237.10526315789474,409.21644568028375,1.375,0.3522872222222241,19,6.341170000000034,4505.0
170.78571428571428,384.5393205005036,1.0,0.06536915384612467,14,0.8497989999996207,2391.0
256.85714285714283,519.602637694326,1.0,0.2636081538461562,14,3.426906000000031,3596.0
170.78571428571428,384.5393205005036,1.0,0.023395923076923106,14,0.3041470000000004,2391.0
170.78571428571428,384.5393205005036,1.0,0.023837999999998898,14,0.3098939999999857,2391.0
381.75,594.182930807641,1.0,0.0835792105263193,20,1.5880050000000665,7635.0
,-1.0,-1.0,-0.0,0,0.0,0.0
170.78571428571428,384.5393205005036,1.0,0.018794769230768137,14,0.24433199999998578,2391.0
69.7,81.72317772687121,1.0,3.3413099999999836,10,30.07178999999985,697.0
170.78571428571428,384.5393205005036,1.0,0.056215846153848434,14,0.7308060000000296,2391.0
170.78571428571428,384.5393205005036,1.0,0.02220269230768351,14,0.2886349999998856,2391.0
170.78571428571428,384.5393205005036,1.0,0.018940615384630852,14,0.24622800000020106,2391.0
