avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count
0.0,0.0,1.0,0.0007230000000000014,4
0.0,0.0,1.0,0.0007000000000000062,4
,-1.0,-1.0,-0.0,0
107.651,265.5344944950971,1.0161290322580645,0.1937131731731732,1000
72.9383003492433,218.55783328846056,0.9976744186046511,0.268377372960373,859
7.75,15.5,1.0,0.000507666666666721,4
5.166666666666667,12.655697004379753,1.0,0.0011103999999996007,6
116.78048780487805,140.53193804169962,1.2777777777777777,9.405419225,41
116.78048780487805,140.53193804169962,1.2777777777777777,9.406196725,41
5.166666666666667,12.655697004379753,0.5,0.0005814000000015085,6
0.0,0.0,1.0,0.020233999999994978,2
0.0,-1.0,0.0,-1.0,1
0.0,0.0,-1.0,1.4007632,6
0.0,0.0,1.0,0.0008400000000013582,4
0.0,0.0,1.0,0.000731666666671534,4
0.0,0.0,1.0,0.0006490000000098917,4
0.0,0.0,1.0,0.0009233333333327209,4
0.0,0.0,1.0,0.0008036666666697556,4
0.0,0.0,1.0,0.0007736666666697071,4
0.0,0.0,1.0,0.004958666666667,4
0.0,0.0,1.0,0.0010196666666596836,4
0.0,0.0,1.0,0.028726666666671008,4
150.88,363.91268641438336,1.0833333333333333,0.005396083333331821,25
150.8,363.8923833589633,1.0833333333333333,0.004598624999998672,25
150.88,363.91268641438336,1.0833333333333333,0.004601833333333379,25
150.96,363.9331989985708,1.0833333333333333,0.00459029166666743,25
140.55555555555554,351.4695887198091,1.0769230769230769,0.004976846153845407,27
150.72,363.8722898673837,1.0833333333333333,0.004604499999999234,25
150.96,363.9331989985708,1.0833333333333333,0.005446749999999649,25
151.52,364.0826508729394,1.0833333333333333,0.0054322083333329845,25
150.64,363.85240597436393,1.0833333333333333,0.004481416666666386,25
0.0,-1.0,0.0,-1.0,1
0.0,0.0,-1.0,1.4034258000000022,6
140.77777777777777,351.53349039856056,1.0769230769230769,0.004936576923077278,27
100.77777777777777,253.47178234360612,1.25,0.0038735000000009734,9
0.0,-1.0,0.0,-1.0,1
0.0,0.0,-1.0,1.4017982000000075,6
296.6896551724138,497.3406495299543,1.2307692307692308,1.1093312142857132,29
0.0,-1.0,0.0,-1.0,1
0.0,0.0,-1.0,1.4015653999999926,6
493.8292682926829,633.754601657417,1.05,0.7622337750000014,41
665.0384615384615,673.4832790733659,0.8309859154929577,0.000554069767442022,130
435.6666666666667,596.010086314406,1.1428571428571428,1.0396285172413793,30
470.7567567567568,621.6421534669016,1.0555555555555556,0.8362985277777774,37
367.4230769230769,554.9895979621184,1.1666666666666667,1.2042710799999987,26
332.0,542.897278078878,1.125,0.012259181818182462,34
0.0,-1.0,0.0,-1.0,1
0.0,0.0,-1.0,1.402487199999996,6
26.5,37.476659402887016,1.0,0.016640999999935957,2
26.5,37.476659402887016,1.0,0.006526000000064869,2
