,avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len,is_tcp,outcome
670,1320.0,0.0,-1.0,0.00011821410579345271,795,0.09386200000000144,1049400.0,1,download
124,170.78571428571428,384.5393205005036,1.0,0.01847061538461503,14,0.2401179999999954,2391.0,1,download
375,1320.0,0.0,-1.0,7.926322418136407e-05,795,0.06293500000000307,1049400.0,1,download
47,178.5,371.68733938738023,1.181818181818182,0.007774043478260958,24,0.17880300000000204,4284.0,1,download
710,1320.0,0.0,-1.0,0.00015674358974356788,352,0.05501699999999232,464640.0,1,download
699,1320.0,0.0,-1.0,8.608060453400542e-05,795,0.0683480000000003,1049400.0,1,download
217,253.6,502.84104276174025,0.875,0.008512571428571394,15,0.1191759999999995,3804.0,1,download
118,683.4475920679887,671.2030530206673,0.6229885057471264,0.18719307517730496,706,131.971118,482514.0,1,download
597,1320.0,0.0,-1.0,0.00013683879093198646,795,0.10864999999999723,1049400.0,1,download
178,1450.0,0.0,-1.0,0.00023276348547717905,724,0.16828800000000044,1049800.0,1,download
216,216.42857142857144,418.58952066814436,1.0,0.01617492307692349,14,0.2102740000000054,3030.0,1,download
352,1320.0,0.0,-1.0,0.00013821788413098259,795,0.1097450000000002,1049400.0,1,download
499,1320.0,0.0,-1.0,0.0001251687657430738,795,0.09938400000000057,1049400.0,1,download
152,125.91666666666669,221.6912096233011,1.0,0.011926454545454329,12,0.13119099999999762,1511.0,1,download
518,1320.0,0.0,-1.0,0.00013472418136023918,795,0.1069710000000299,1049400.0,1,download
272,1450.0,0.0,-1.0,0.00020307745504839924,724,0.14682499999999266,1049800.0,1,download
71,32.0,0.0,1.0,0.02429066666667268,4,0.07287200000001802,128.0,1,download
113,170.78571428571428,384.5393205005036,1.0,0.048960461538461925,14,0.636486000000005,2391.0,1,download
637,1320.0,0.0,-1.0,0.0001286234256926721,795,0.10212699999998164,1049400.0,1,download
134,170.78571428571428,384.5393205005036,1.0,0.028900461538461063,14,0.3757059999999939,2391.0,1,download
310,108.0,-1.0,0.0,-1.0,1,0.007075000000000386,108.0,0,download
119,170.78571428571428,384.5393205005036,1.0,0.01731746153846158,14,0.22512700000000047,2391.0,1,download
547,1320.0,0.0,-1.0,0.00011011335012597744,795,0.0874300000000261,1049400.0,1,download
54,32.0,0.0,1.0,0.023298000000001668,4,0.06989400000000501,128.0,1,download
35,170.78571428571428,384.5393205005036,1.0,0.0171892307692299,14,0.22345999999998867,2391.0,1,download
563,1320.0,0.0,-1.0,0.00010634256926949925,795,0.08443599999998241,1049400.0,1,download
86,713.9680054458815,697.1598833313667,0.8571428571428571,0.013690845367847412,1469,20.098161,1048819.0,1,download
356,1320.0,0.0,-1.0,0.00015868513853904142,795,0.1259959999999989,1049400.0,1,download
142,170.78571428571428,384.5393205005036,1.0,0.0207916153846154,14,0.2702910000000003,2391.0,1,download
