,avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len,is_tcp,outcome
428,109.04545454545456,205.4232511699007,1.2,0.268220714285714,22,5.632634999999992,2399.0,1,streaming
177,380.71428571428567,511.0114775215232,1.0,0.01956551851851726,28,0.5282689999999661,10660.0,1,streaming
228,65.2,9.85900603509299,-1.0,8.68335774999997,5,34.73343099999988,326.0,0,streaming
182,32.0,0.0,1.0,0.002497999999988565,2,0.002497999999988565,64.0,1,streaming
22,32.0,0.0,1.0,0.034766999999997474,4,0.10430099999999244,128.0,1,streaming
119,1318.9032663316584,30.94266459861386,-1.0,0.009856778616352169,796,7.836138999999973,1049847.0,1,streaming
447,32.0,0.0,1.0,0.002025333333331029,4,0.006075999999993087,128.0,1,streaming
313,1285.033047735618,125.54074268210863,-1.0,0.002430443627450981,817,1.9832420000000008,1049872.0,1,streaming
16,448.5178571428572,564.9244119085428,0.7872340425531915,0.4043834425531915,1176,475.150545,527457.0,1,streaming
95,1320.0,0.0,-1.0,0.001248671284634768,795,0.991445000000006,1049400.0,1,streaming
110,1320.0,0.0,-1.0,0.004177557934508814,795,3.3169809999999984,1049400.0,1,streaming
175,178.97142857142856,307.054841405004,1.1875,0.008496117647058847,35,0.2888680000000008,6264.0,1,streaming
407,1278.0444444444445,154.2915537355897,-1.0,0.0014217662957074426,630,0.8942909999999813,805168.0,1,streaming
131,1316.4981179422834,60.300287581263284,-1.0,0.0372466871859296,797,29.64836299999996,1049249.0,1,streaming
88,110.78125,112.53178314477177,1.2857142857142858,0.04094119354838752,32,1.2691770000000129,3545.0,1,streaming
376,1290.8560885608854,115.8448520936644,-1.0,0.0019486194581280786,813,1.5822789999999998,1049466.0,1,streaming
280,476.0,-1.0,0.0,-1.0,1,0.002479999999991378,476.0,0,streaming
85,32.0,0.0,1.0,0.0028620000000003643,2,0.0028620000000003643,64.0,1,streaming
1,243.9375,411.0163592615812,1.1333333333333333,0.2001230322580634,32,6.203813999999966,7806.0,1,streaming
226,429.0,-1.0,0.0,-1.0,1,0.0029129999999781826,429.0,0,streaming
486,498.0,-1.0,0.0,-1.0,1,0.005701999999985219,498.0,0,streaming
149,410.0294117647058,542.1375474184164,1.125,0.06542748484848418,34,2.1591069999999766,13941.0,1,streaming
147,394.38888888888886,501.5139595604363,1.25,0.048918058823530564,18,0.8316070000000195,7099.0,1,streaming
178,301.5818181818182,407.17535083789926,1.2,0.012604777777777666,55,0.680657999999994,16587.0,1,streaming
153,212.96666666666667,369.01410900354216,1.1428571428571428,0.2264747586206897,30,6.567768000000001,6389.0,1,streaming
