,avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len,is_tcp,outcome
766,181.4615384615384,398.07591725377694,1.1666666666666667,0.05612658333332849,13,0.673518999999942,2359.0,1,voip
1673,170.78571428571428,384.5393205005036,1.0,0.04715700000000512,14,0.6130410000000666,2391.0,1,voip
644,170.78571428571428,384.5393205005036,1.0,0.019007923076923013,14,0.2471029999999992,2391.0,1,voip
1973,170.78571428571428,384.5393205005036,1.0,0.022536384615381603,14,0.29297299999996085,2391.0,1,voip
1946,80.0,-1.0,0.0,-1.0,1,0.008455000000139991,80.0,0,voip
1569,170.78571428571428,384.5393205005036,1.0,0.022012230769230604,14,0.28615899999999783,2391.0,1,voip
239,170.78571428571428,384.5393205005036,1.0,0.05008661538463107,14,0.6511260000002039,2391.0,1,voip
2692,166.0,-1.0,0.0,-1.0,1,0.026029999999998662,166.0,0,voip
796,170.78571428571428,384.5393205005036,1.0,0.016783923076935443,14,0.2181910000001608,2391.0,1,voip
2079,170.78571428571428,384.5393205005036,1.0,0.019076538461538697,14,0.2479950000000031,2391.0,1,voip
2618,170.78571428571428,384.5393205005036,1.0,0.01534169230769486,14,0.1994420000000332,2391.0,1,voip
233,170.78571428571428,384.5393205005036,1.0,0.01961346153846167,14,0.2549750000000017,2391.0,1,voip
2408,69.7,81.7231777268712,1.0,3.3531704444444395,10,30.178533999999967,697.0,1,voip
26,420.6111111111112,606.1003740294942,1.0,0.01944476470588169,18,0.3305609999999888,7571.0,1,voip
2417,170.78571428571428,384.5393205005036,1.0,0.018440923076940844,14,0.2397320000002309,2391.0,1,voip
2693,290.2,222.9365380551156,0.6666666666666666,10.5652915,5,42.261166,1451.0,0,voip
247,170.78571428571428,384.5393205005036,1.0,0.05681638461538359,14,0.7386129999999866,2391.0,1,voip
2946,858.9189189189191,352.0200080157667,-1.0,0.0028336549180327988,1221,3.4570590000000148,1048740.0,0,voip
3013,802.4288990825688,326.9860561847576,-1.0,0.002673019892884495,1308,3.493637000000035,1049577.0,0,voip
62,256.85714285714283,519.6026376943261,1.0,0.2663244615384621,14,3.4622180000000067,3596.0,1,voip
2059,170.78571428571428,384.5393205005036,1.0,0.014354230769229688,14,0.18660499999998592,2391.0,1,voip
2606,170.78571428571428,384.5393205005036,1.0,0.019021461538465283,14,0.24727900000004865,2391.0,1,voip
1892,394.08708708708707,508.2248526608166,-1.0,0.009087024033045406,2664,24.198744999999924,1049848.0,0,voip
2595,400.157894736842,595.732533493,0.9,0.01733111111112369,19,0.3119600000002265,7603.0,1,voip
2129,170.78571428571428,384.5393205005036,1.0,0.01482769230768956,14,0.1927599999999643,2391.0,1,voip
433,170.78571428571428,384.5393205005036,1.0,0.025092230769230967,14,0.32619900000000257,2391.0,1,voip
617,170.78571428571428,384.5393205005036,1.0,0.016041230769229302,14,0.20853599999998096,2391.0,1,voip
1192,170.78571428571428,384.5393205005036,1.0,0.02189930769230404,14,0.2846909999999525,2391.0,1,voip
366,400.157894736842,604.5774707418851,0.9,0.10944938888888424,19,1.9700889999999165,7603.0,1,voip
702,170.78571428571428,384.5393205005036,1.0,0.013504615384608069,14,0.1755599999999049,2391.0,1,voip
1599,170.78571428571428,384.5393205005036,1.0,0.05622861538460292,14,0.7309719999998379,2391.0,1,voip
2602,75.81818181818181,71.84819856032325,0.8333333333333334,6.1513258,11,61.51325800000001,834.0,1,voip
2137,52.06666666666667,33.94631616173368,1.1428571428571428,0.03483828571428558,15,0.4877359999999982,781.0,1,voip
2148,400.157894736842,595.732533493,0.9,0.014484333333333176,19,0.2607179999999971,7603.0,1,voip
2623,69.7,81.7231777268712,1.0,3.3506847777777766,10,30.15616299999999,697.0,1,voip
546,170.78571428571428,384.5393205005036,1.0,0.060897384615364335,14,0.7916659999997364,2391.0,1,voip
1073,170.78571428571428,384.5393205005036,1.0,0.017375153846142685,14,0.2258769999998549,2391.0,1,voip
1391,170.78571428571428,384.5393205005036,1.0,0.060224076923077526,14,0.7829130000000077,2391.0,1,voip
1756,285.60761904761904,419.13497129947655,-1.0,0.012982582743603706,3675,47.698009000000006,1049608.0,0,voip
2528,170.78571428571428,384.5393205005036,1.0,0.014961999999999219,14,0.19450599999998985,2391.0,1,voip
2351,170.78571428571428,384.5393205005036,1.0,0.013325692307681979,14,0.17323399999986575,2391.0,1,voip
1748,34.0,-1.0,0.0,-1.0,1,0.00028699999984382885,34.0,0,voip
2095,400.157894736842,595.732533493,0.9,0.017124333333334282,19,0.3082380000000171,7603.0,1,voip
2074,170.78571428571428,384.5393205005036,1.0,0.01414053846153798,14,0.18382699999999366,2391.0,1,voip
2125,170.78571428571428,384.5393205005036,1.0,0.015132615384615631,14,0.19672400000000329,2391.0,1,voip
2154,170.78571428571428,384.5393205005036,1.0,0.017485769230776126,14,0.22731500000008964,2391.0,1,voip
12,170.78571428571428,384.5393205005036,1.0,0.08339453846153552,14,1.0841289999999617,2391.0,1,voip
601,400.157894736842,604.5774707418851,0.9,0.036851277777770974,19,0.6633229999998775,7603.0,1,voip
2753,183.0,-1.0,0.0,-1.0,1,0.012002000000052249,183.0,0,voip
1238,170.78571428571428,384.5393205005036,1.0,0.02179399999999987,14,0.2833219999999983,2391.0,1,voip
413,170.78571428571428,384.5393205005036,1.0,0.020146307692304896,14,0.2619019999999637,2391.0,1,voip
1245,170.78571428571428,384.5393205005036,1.0,0.015708384615383972,14,0.20420899999999165,2391.0,1,voip
1044,122.5,309.5594027154138,1.0,0.20594328571428785,22,4.3248090000000445,2695.0,1,voip
217,170.78571428571428,384.5393205005036,1.0,0.06068784615384551,14,0.7889419999999916,2391.0,1,voip
1116,170.78571428571428,384.5393205005036,1.0,0.06556607692307527,14,0.8523589999999786,2391.0,1,voip
1676,204.5,385.10435170499915,1.181818181818182,3.61126995744681,48,169.7296880000001,9816.0,1,voip
1007,170.78571428571428,384.5393205005036,1.0,0.018865384615380138,14,0.2452499999999418,2391.0,1,voip
501,170.78571428571428,384.5393205005036,1.0,0.058311384615360735,14,0.7580479999996896,2391.0,1,voip
1961,170.78571428571428,384.5393205005036,1.0,0.014787076923076153,14,0.19223199999998997,2391.0,1,voip
849,170.78571428571428,384.5393205005036,1.0,0.0169930000000267,14,0.22090900000034708,2391.0,1,voip
1069,170.78571428571428,384.5393205005036,1.0,0.015991153846156382,14,0.20788500000003296,2391.0,1,voip
1817,372.31831085876513,506.531916065821,-1.0,0.009482681576144836,2818,26.712714,1049193.0,0,voip
1714,104.0,-1.0,0.0,-1.0,1,0.10097099999999992,104.0,0,voip
2208,170.78571428571428,384.5393205005036,1.0,0.01363146153846191,14,0.17720900000000486,2391.0,1,voip
2923,76.0,-1.0,0.0,-1.0,1,0.03834499999999963,76.0,0,voip
2424,400.45454545454544,554.3459232261049,1.4444444444444444,0.14068938095238095,22,2.9544770000000002,8810.0,1,voip
2597,46.28571428571429,27.83397489993405,1.1538461538461535,0.7635796666666664,28,20.616650999999994,1296.0,1,voip
195,170.78571428571428,384.5393205005036,1.0,0.019559769230769374,14,0.25427700000000186,2391.0,1,voip
2572,170.78571428571428,384.5393205005036,1.0,0.02094276923077132,14,0.27225600000002714,2391.0,1,voip
2956,833.8648648648648,334.3756135491612,-1.0,0.00274937947494034,1258,3.455970000000008,1049002.0,0,voip
290,170.78571428571428,384.5393205005036,1.0,0.0962541538461542,14,1.2513040000000046,2391.0,1,voip
1680,170.78571428571428,384.5393205005036,1.0,0.018298461538462943,14,0.2378800000000183,2391.0,1,voip
525,645.8888888888888,708.3182407355681,0.8,0.059270428571432734,36,2.0744650000001457,23252.0,1,voip
2921,112.0,-1.0,0.0,-1.0,1,0.09167700000000424,112.0,0,voip
2603,400.157894736842,595.732533493,0.9,0.017230388888890502,19,0.31014700000002904,7603.0,1,voip
3058,804.4263803680983,339.65471263653205,-1.0,0.002704894858019901,1304,3.524477999999931,1048972.0,0,voip
2027,170.78571428571428,384.5393205005036,1.0,0.013527384615385402,14,0.17585600000001025,2391.0,1,voip
2222,400.157894736842,595.732533493,0.9,0.017716611111111998,19,0.31889900000001603,7603.0,1,voip
790,170.78571428571428,384.5393205005036,1.0,0.019894923076925315,14,0.2586340000000291,2391.0,1,voip
878,263.04,437.70845576124975,1.173913043478261,3.626350979591837,50,177.69119799999999,13152.0,1,voip
597,161.53333333333333,372.2800149401114,1.1428571428571428,0.05041185714285997,15,0.7057660000000396,2423.0,1,voip
2620,400.157894736842,595.732533493,0.9,0.014845611111111462,19,0.2672210000000064,7603.0,1,voip
2683,166.0,-1.0,0.0,-1.0,1,0.024186000000000263,166.0,0,voip
490,170.78571428571428,384.5393205005036,1.0,0.03291976923076863,14,0.42795699999999215,2391.0,1,voip
1874,531.8651115618661,573.10731541933,-1.0,0.007839847792998388,1972,15.452339999999822,1048838.0,0,voip
349,170.78571428571428,384.5393205005036,1.0,0.07383538461537963,14,0.9598599999999352,2391.0,1,voip
690,891.9296703296702,707.5256688879589,0.6366906474820144,0.009792255506608243,455,4.445684000000142,405828.0,1,voip
2820,718.2876712328767,368.19723010791085,-1.0,0.003854691569568183,1460,5.6239949999999785,1048700.0,0,voip
941,126.2,240.60747194456687,1.0,0.08672566666666626,10,0.7805309999999963,1262.0,1,voip
307,400.157894736842,595.732533493,0.9,0.017533000000001818,19,0.3155940000000328,7603.0,1,voip
628,170.78571428571428,384.5393205005036,1.0,0.018970846153846508,14,0.24662100000000464,2391.0,1,voip
7,170.78571428571428,384.5393205005036,1.0,0.061661769230769235,14,0.8016030000000001,2391.0,1,voip
27,400.157894736842,604.5774707418851,0.9,0.03145388888889203,19,0.5661700000000565,7603.0,1,voip
811,170.78571428571428,384.5393205005036,1.0,0.05190061538462487,14,0.6747080000001233,2391.0,1,voip
1029,170.78571428571428,384.5393205005036,1.0,0.013480230769258784,14,0.1752430000003642,2391.0,1,voip
2717,34.0,-1.0,0.0,-1.0,1,0.2495200000000181,34.0,0,voip
1864,510.13229571984436,565.4153411756449,-1.0,0.008067595620437991,2056,16.57890900000007,1048832.0,0,voip
2924,34.0,-1.0,0.0,-1.0,1,0.2181860000000171,34.0,0,voip
2185,170.78571428571428,384.5393205005036,1.0,0.01484100000000301,14,0.1929330000000391,2391.0,1,voip
2463,170.78571428571428,384.5393205005036,1.0,0.015568461538464362,14,0.2023900000000367,2391.0,1,voip
1315,272.0,426.12674170955285,2.0,0.15147750000016913,3,0.30295500000033826,816.0,1,voip
2497,170.78571428571428,384.5393205005036,1.0,0.013702384615380826,14,0.17813099999995075,2391.0,1,voip
2482,170.78571428571428,384.5393205005036,1.0,0.01396800000001209,14,0.1815840000001572,2391.0,1,voip
310,170.78571428571428,384.5393205005036,1.0,0.03693130769231455,14,0.4801070000000891,2391.0,1,voip
991,170.78571428571428,384.5393205005036,1.0,0.015182230769229275,14,0.1973689999999806,2391.0,1,voip
2025,170.78571428571428,384.5393205005036,1.0,0.013703538461540505,14,0.17814600000002656,2391.0,1,voip
2879,318.0,235.57801255635042,0.5,15.555656500000005,3,31.11131300000001,954.0,0,voip
229,69.7,81.7231777268712,1.0,3.3921842222222267,10,30.529658000000037,697.0,1,voip
2737,34.0,-1.0,0.0,-1.0,1,0.08347099999997454,34.0,0,voip
537,400.157894736842,595.732533493,0.9,0.014555611111111097,19,0.2620009999999997,7603.0,1,voip
881,170.78571428571428,384.5393205005036,1.0,0.020930307692301888,14,0.27209399999992456,2391.0,1,voip
1090,256.85714285714283,519.6026376943261,1.0,0.262748076923082,14,3.4157250000000663,3596.0,1,voip
2359,170.78571428571428,384.5393205005036,1.0,0.019636692307708124,14,0.2552770000002056,2391.0,1,voip
2358,400.157894736842,595.732533493,0.9,0.01794605555556296,19,0.32302900000013324,7603.0,1,voip
550,170.78571428571428,384.5393205005036,1.0,0.01992699999999996,14,0.2590509999999995,2391.0,1,voip
2628,69.7,81.7231777268712,1.0,3.3515083333333373,10,30.163575000000037,697.0,1,voip
1010,130.95,324.16588914352246,1.0,0.2218838421052552,20,4.215792999999849,2619.0,1,voip
278,170.78571428571428,384.5393205005036,1.0,0.05515530769230281,14,0.7170189999999366,2391.0,1,voip
1571,170.78571428571428,384.5393205005036,1.0,0.016451307692311554,14,0.2138670000000502,2391.0,1,voip
1551,170.78571428571428,384.5393205005036,1.0,0.02027915384615671,14,0.2636290000000372,2391.0,1,voip
1524,170.78571428571428,384.5393205005036,1.0,0.01966876923073029,14,0.2556939999994938,2391.0,1,voip
180,400.157894736842,595.732533493,0.9,0.017836611111116934,19,0.3210590000001048,7603.0,1,voip
1344,170.78571428571428,384.5393205005036,1.0,0.020596615384647517,14,0.26775600000041777,2391.0,1,voip
1885,400.9713521772345,518.273066699949,-1.0,0.009053529996178741,2618,23.69308799999976,1049743.0,0,voip
2813,705.1021505376344,351.2770442990236,-1.0,0.0037861479488903774,1488,5.63000199999999,1049192.0,0,voip
2265,170.78571428571428,384.5393205005036,1.0,0.01369192307692384,14,0.1779950000000099,2391.0,1,voip
3099,847.2269789983845,345.1736821250595,-1.0,0.002824811641067076,1238,3.494291999999973,1048867.0,0,voip
1909,59.0,-1.0,0.0,-1.0,1,0.17739600000000166,59.0,0,voip
2166,170.78571428571428,384.5393205005036,1.0,0.013784000000000036,14,0.17919200000000046,2391.0,1,voip
860,170.78571428571428,384.5393205005036,1.0,0.06882830769229888,14,0.8947679999998854,2391.0,1,voip
1826,401.6028341631559,512.4502619127959,-1.0,0.00902330268199232,2611,23.550819999999966,1048585.0,0,voip
1381,170.78571428571428,384.5393205005036,1.0,0.020113384615394983,14,0.2614740000001348,2391.0,1,voip
176,153.4375,361.1116113244399,1.0,0.11307326666666692,16,1.6960990000000038,2455.0,1,voip
2344,170.78571428571428,384.5393205005036,1.0,0.01471784615384527,14,0.1913319999999885,2391.0,1,voip
2200,122.16666666666669,238.37359270055416,1.0,0.002740454545418784,12,0.030144999999606625,1466.0,1,voip
1683,170.78571428571428,384.5393205005036,1.0,0.019360615384628608,14,0.251688000000172,2391.0,1,voip
2977,799.7705792682927,318.9294161685383,-1.0,0.002492960335621661,1312,3.2682709999999986,1049299.0,0,voip
1670,170.78571428571428,384.5393205005036,1.0,0.02133953846152263,14,0.2774139999997942,2391.0,1,voip
574,170.78571428571428,384.5393205005036,1.0,0.020508307692300432,14,0.2666079999999056,2391.0,1,voip
2413,65.25,58.77286788986905,1.0,0.004447666666654489,4,0.013342999999963471,261.0,1,voip
2975,802.1796636085628,323.41412828947267,-1.0,0.002655000000000009,1308,3.470085000000012,1049251.0,0,voip
611,177.35714285714286,382.76717308464265,1.0,0.055049000000001166,14,0.7156370000000152,2483.0,1,voip
1471,170.78571428571428,384.5393205005036,1.0,0.04761784615385085,14,0.6190320000000611,2391.0,1,voip
1066,170.78571428571428,384.5393205005036,1.0,0.01938030769233242,14,0.2519440000003215,2391.0,1,voip
1902,111.0,-1.0,0.0,-1.0,1,0.016900000000077853,111.0,0,voip
2005,170.78571428571428,384.5393205005036,1.0,0.017012076923090442,14,0.22115700000017569,2391.0,1,voip
3136,34.0,-1.0,0.0,-1.0,1,0.23029100000002245,34.0,0,voip
792,170.78571428571428,384.5393205005036,1.0,0.02112338461538544,14,0.27460400000001073,2391.0,1,voip
1301,170.78571428571428,384.5393205005036,1.0,0.020756999999998874,14,0.2698409999999853,2391.0,1,voip
179,400.157894736842,595.732533493,0.9,0.017972333333324916,19,0.3235019999998485,7603.0,1,voip
1077,170.78571428571428,384.5393205005036,1.0,0.01909592307693996,14,0.2482470000002195,2391.0,1,voip
1512,400.157894736842,595.732533493,0.9,0.014312777777781269,19,0.2576300000000629,7603.0,1,voip
1964,170.78571428571428,384.5393205005036,1.0,0.01551538461538371,14,0.20169999999998825,2391.0,1,voip
121,170.78571428571428,384.5393205005036,1.0,0.018991384615376843,14,0.2468879999998989,2391.0,1,voip
1520,170.78571428571428,384.5393205005036,1.0,0.01857430769230571,14,0.2414659999999742,2391.0,1,voip
624,170.78571428571428,384.5393205005036,1.0,0.021148615384613725,14,0.2749319999999784,2391.0,1,voip
395,400.157894736842,604.5774707418851,0.9,0.03430633333333491,19,0.6175140000000283,7603.0,1,voip
1125,400.157894736842,595.732533493,0.9,0.017256611111109682,19,0.3106189999999742,7603.0,1,voip
2865,654.9625234228607,392.9448273544625,-1.0,0.003665526874999969,1601,5.864842999999951,1048595.0,0,voip
2696,34.0,-1.0,0.0,-1.0,1,0.21650800000000106,34.0,0,voip
1563,400.157894736842,595.732533493,0.9,0.020216500000002056,19,0.36389700000003705,7603.0,1,voip
427,170.78571428571428,384.5393205005036,1.0,0.06037015384615293,14,0.7848119999999881,2391.0,1,voip
1993,32.0,0.0,1.0,0.006246333333333354,4,0.018739000000000058,128.0,1,voip
2101,170.78571428571428,384.5393205005036,1.0,0.015955230769227804,14,0.20741799999996147,2391.0,1,voip
1253,400.157894736842,595.732533493,0.9,0.030521555555556763,19,0.5493880000000217,7603.0,1,voip
1734,204.11111111111111,2.204792759220492,-1.0,122.67701650000001,9,981.4161320000001,1837.0,0,voip
848,400.157894736842,595.732533493,0.9,0.017556111111111425,19,0.3160100000000057,7603.0,1,voip
1544,69.7,81.7231777268712,1.0,3.3525583333333326,10,30.173025,697.0,1,voip
3031,830.6516231195566,344.3605073821777,-1.0,0.0027164064976228338,1263,3.4281050000000164,1049113.0,0,voip
1869,458.6038478355925,548.2782703312902,-1.0,0.008518279527559122,2287,19.47278700000016,1048827.0,0,voip
1925,26.66666666666667,7.094598884597588,0.5,0.099544999999992,3,0.199089999999984,80.0,0,voip
1586,170.78571428571428,384.5393205005036,1.0,0.0218984615384644,14,0.2846800000000371,2391.0,1,voip
2116,170.78571428571428,384.5393205005036,1.0,0.013918461538460963,14,0.18093999999999247,2391.0,1,voip
2343,170.78571428571428,384.5393205005036,1.0,0.01898507692307674,14,0.24680599999999764,2391.0,1,voip
2294,400.157894736842,604.5774707418851,0.9,0.013067777777777678,19,0.2352199999999982,7603.0,1,voip
1613,170.78571428571428,384.5393205005036,1.0,0.01579746153844588,14,0.20536699999979646,2391.0,1,voip
370,170.78571428571428,384.5393205005036,1.0,0.02479184615384611,14,0.3222939999999994,2391.0,1,voip
3047,795.0030303030302,317.398458792064,-1.0,0.0025579658832448533,1320,3.3739569999999617,1049404.0,0,voip
2252,20.0,-1.0,0.0,-1.0,1,0.04420700000002853,20.0,1,voip
1484,170.78571428571428,384.5393205005036,1.0,0.06379176923076976,14,0.8292930000000069,2391.0,1,voip
2849,624.6511904761902,410.6558226108626,-1.0,0.004040674210839748,1680,6.784291999999938,1049414.0,0,voip
1513,20.0,-1.0,0.0,-1.0,1,0.11850500000014108,20.0,1,voip
1522,170.78571428571428,384.5393205005036,1.0,0.058303923076918035,14,0.7579509999999345,2391.0,1,voip
73,400.157894736842,595.732533493,0.9,0.01473949999999983,19,0.26531099999999697,7603.0,1,voip
2466,170.78571428571428,384.5393205005036,1.0,0.018975307692314286,14,0.2466790000000856,2391.0,1,voip
1432,122.5,309.5594027154138,1.0,0.21419685714286493,22,4.498134000000164,2695.0,1,voip
165,170.78571428571428,384.5393205005036,1.0,0.037722538461541534,14,0.4903930000000401,2391.0,1,voip
15,69.7,81.7231777268712,1.0,3.270859999999996,10,29.437739999999962,697.0,1,voip
2662,69.7,81.7231777268712,1.0,3.356247,10,30.206222999999994,697.0,1,voip
3026,814.6607142857142,329.75852191498825,-1.0,0.0027501142191142256,1288,3.539397000000009,1049283.0,0,voip
2441,400.157894736842,595.732533493,0.9,0.015032944444445522,19,0.2705930000000194,7603.0,1,voip
2260,170.78571428571428,384.5393205005036,1.0,0.013603307692309184,14,0.1768430000000194,2391.0,1,voip
1460,69.7,81.7231777268712,1.0,3.3530327777778237,10,30.17729500000041,697.0,1,voip
1818,381.4261818181818,503.5325883043785,-1.0,0.009351193888686792,2750,25.70643199999999,1048922.0,0,voip
868,170.78571428571428,384.5393205005036,1.0,0.01764630769230717,14,0.2294019999999932,2391.0,1,voip
1632,170.78571428571428,384.5393205005036,1.0,0.052462461538460466,14,0.6820119999999861,2391.0,1,voip
2536,170.78571428571428,384.5393205005036,1.0,0.02050653846153785,14,0.2665849999999921,2391.0,1,voip
2654,170.78571428571428,384.5393205005036,1.0,0.013507846153845985,14,0.17560199999999782,2391.0,1,voip
2993,804.6917177914113,326.76735943408,-1.0,0.002633650805832736,1304,3.4316470000000554,1049318.0,0,voip
2986,838.9040767386093,335.75115367093963,-1.0,0.0027657456000000137,1251,3.4571820000000173,1049469.0,0,voip
1791,104.0,0.0,1.3333333333333333,0.118981,7,0.713886,728.0,0,voip
1454,400.157894736842,604.5774707418851,0.9,0.03778266666665786,19,0.6800879999998415,7603.0,1,voip
2108,400.157894736842,595.732533493,0.9,0.01443122222222352,19,0.25976200000002336,7603.0,1,voip
2270,170.78571428571428,384.5393205005036,1.0,0.015847692307689752,14,0.2060199999999668,2391.0,1,voip
513,400.157894736842,595.732533493,0.9,0.01709172222222024,19,0.3076509999999644,7603.0,1,voip
982,170.78571428571428,384.5393205005036,1.0,0.02337061538462247,14,0.3038180000000921,2391.0,1,voip
2406,170.78571428571428,384.5393205005036,1.0,0.015648615384608232,14,0.20343199999990705,2391.0,1,voip
145,309.92,503.886472002044,1.2727272727272727,0.29085195833333444,25,6.9804470000000265,7748.0,1,voip
404,170.78571428571428,384.5393205005036,1.0,0.06055500000000464,14,0.7872150000000602,2391.0,1,voip
1318,170.78571428571428,384.5393205005036,1.0,0.11912707692307288,14,1.5486519999999473,2391.0,1,voip
13,400.157894736842,595.732533493,0.9,0.014412833333330531,19,0.2594309999999496,7603.0,1,voip
2851,634.854204476709,410.3239668682399,-1.0,0.003940681598062939,1653,6.510005999999976,1049414.0,0,voip
538,126.2,240.60747194456687,1.0,0.13400811111111782,10,1.2060730000000603,1262.0,1,voip
32,170.78571428571428,384.5393205005036,1.0,0.04008307692307566,14,0.5210799999999836,2391.0,1,voip
2719,218.0,-1.0,0.0,-1.0,1,0.026120999999999842,218.0,0,voip
1205,256.85714285714283,519.6026376943261,1.0,0.2474115384615673,14,3.216350000000375,3596.0,1,voip
1603,170.78571428571428,384.5393205005036,1.0,0.026478538461525696,14,0.344220999999834,2391.0,1,voip
101,170.78571428571428,384.5393205005036,1.0,0.02226853846153832,14,0.28949099999999817,2391.0,1,voip
932,256.85714285714283,519.6026376943261,1.0,0.7096074615384658,14,9.224897000000057,3596.0,1,voip
2431,170.78571428571428,384.5393205005036,1.0,0.015664153846153377,14,0.20363399999999388,2391.0,1,voip
2134,400.157894736842,595.732533493,0.9,0.01713083333333366,19,0.30835500000000593,7603.0,1,voip
925,170.78571428571428,384.5393205005036,1.0,0.06915423076922987,14,0.8990049999999883,2391.0,1,voip
2006,170.78571428571428,384.5393205005036,1.0,0.01537969230769293,14,0.1999360000000081,2391.0,1,voip
1475,170.78571428571428,384.5393205005036,1.0,0.07425599999999996,14,0.9653279999999996,2391.0,1,voip
2317,170.78571428571428,384.5393205005036,1.0,0.015728615384624882,14,0.20447200000012344,2391.0,1,voip
2249,69.7,81.7231777268712,1.0,3.3535488888888825,10,30.181939999999948,697.0,1,voip
3156,34.0,-1.0,0.0,-1.0,1,0.2976870000000531,34.0,0,voip
2429,170.78571428571428,384.5393205005036,1.0,0.021794384615383515,14,0.2833269999999857,2391.0,1,voip
2114,400.157894736842,595.732533493,0.9,0.01448227777777965,19,0.2606810000000337,7603.0,1,voip
2780,803.3905053598775,429.6212471131816,-1.0,0.004803550191570889,1306,6.268633000000008,1049228.0,0,voip
2963,845.1257050765512,338.48538157552537,-1.0,0.002626862903225821,1241,3.2573100000000177,1048801.0,0,voip
545,170.78571428571428,384.5393205005036,1.0,0.015735538461530474,14,0.20456199999989624,2391.0,1,voip
1534,400.157894736842,595.732533493,0.9,0.017769388888874953,19,0.31984899999974914,7603.0,1,voip
1898,28.0,-1.0,0.0,-1.0,1,0.013754999999946449,28.0,0,voip
1511,400.157894736842,604.5774707418851,0.9,0.03065277777777769,19,0.5517499999999984,7603.0,1,voip
751,170.78571428571428,384.5393205005036,1.0,0.02077338461539022,14,0.27005400000007285,2391.0,1,voip
3003,841.9285714285713,334.6757834597888,-1.0,0.0027966779116466106,1246,3.4818640000000296,1049043.0,0,voip
1441,170.78571428571428,384.5393205005036,1.0,0.02039015384614756,14,0.26507199999991826,2391.0,1,voip
627,170.78571428571428,384.5393205005036,1.0,0.0208717692307713,14,0.2713330000000269,2391.0,1,voip
2090,400.157894736842,595.732533493,0.9,0.014367166666667054,19,0.25860900000000697,7603.0,1,voip
301,170.78571428571428,384.5393205005036,1.0,0.04721161538461379,14,0.6137509999999793,2391.0,1,voip
1438,170.78571428571428,384.5393205005036,1.0,0.1354289230769242,14,1.7605760000000146,2391.0,1,voip
1178,170.78571428571428,384.5393205005036,1.0,0.015233153846156052,14,0.1980310000000287,2391.0,1,voip
2094,170.78571428571428,384.5393205005036,1.0,0.02200430769231004,14,0.2860560000000305,2391.0,1,voip
2216,170.78571428571428,384.5393205005036,1.0,0.01654292307692301,14,0.21505799999999908,2391.0,1,voip
922,170.78571428571428,384.5393205005036,1.0,0.0488738461538455,14,0.6353599999999915,2391.0,1,voip
285,400.157894736842,595.732533493,0.9,0.01759022222222168,19,0.31662399999999025,7603.0,1,voip
841,400.157894736842,604.5774707418851,0.9,0.03792949999999943,19,0.6827309999999898,7603.0,1,voip
401,69.7,81.7231777268712,1.0,3.390850222222221,10,30.517652,697.0,1,voip
836,400.157894736842,604.5774707418851,0.9,0.10655422222221962,19,1.9179759999999533,7603.0,1,voip
2284,240.25,440.3098340941297,1.0,0.0227367272727273,12,0.2501040000000003,2883.0,1,voip
1396,170.78571428571428,384.5393205005036,1.0,0.04128738461538607,14,0.536736000000019,2391.0,1,voip
1120,170.78571428571428,384.5393205005036,1.0,0.02138492307692384,14,0.2780040000000099,2391.0,1,voip
1134,170.78571428571428,384.5393205005036,1.0,0.019735846153846152,14,0.25656599999999996,2391.0,1,voip
1249,170.78571428571428,384.5393205005036,1.0,0.01946207692307885,14,0.2530070000000251,2391.0,1,voip
33,170.78571428571428,384.5393205005036,1.0,0.017826307692320582,14,0.23174200000016754,2391.0,1,voip
459,170.78571428571428,384.5393205005036,1.0,0.02012169230769919,14,0.2615820000000895,2391.0,1,voip
248,170.78571428571428,384.5393205005036,1.0,0.017146538461536062,14,0.2229049999999688,2391.0,1,voip
2992,816.6093385214008,326.1726554431412,-1.0,0.00263991199376949,1285,3.389647000000025,1049343.0,0,voip
1584,170.78571428571428,384.5393205005036,1.0,0.053668846153851306,14,0.697695000000067,2391.0,1,voip
3043,847.1009693053313,326.28911102950445,-1.0,0.0027013912691996565,1238,3.341620999999975,1048711.0,0,voip
2233,32.0,0.0,0.6666666666666666,0.009450249999999992,5,0.03780099999999997,160.0,1,voip
964,170.78571428571428,384.5393205005036,1.0,0.01874484615385741,14,0.2436830000001464,2391.0,1,voip
1049,170.78571428571428,384.5393205005036,1.0,0.022845307692307408,14,0.2969889999999964,2391.0,1,voip
894,170.78571428571428,384.5393205005036,1.0,0.02087023076922798,14,0.2713129999999637,2391.0,1,voip
1473,170.78571428571428,384.5393205005036,1.0,0.04792761538461631,14,0.623059000000012,2391.0,1,voip
789,170.78571428571428,384.5393205005036,1.0,0.015963692307702962,14,0.2075280000001385,2391.0,1,voip
514,69.7,81.7231777268712,1.0,3.3527380000000067,10,30.174642000000066,697.0,1,voip
2464,632.1,687.3373508680472,0.9354838709677421,0.5245817457627123,60,30.950323000000022,37926.0,1,voip
2157,400.157894736842,595.732533493,0.9,0.017979944444442078,19,0.3236389999999574,7603.0,1,voip
2887,266.0,214.42248016474392,0.75,0.13826050000000004,7,0.8295630000000003,1862.0,0,voip
309,20.0,-1.0,0.0,-1.0,1,0.0037449999999807923,20.0,1,voip
