avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration
0.0,0.0,1.0,0.0007230000000000014,4,0.0021690000000000043
0.0,0.0,1.0,0.0007000000000000062,4,0.0021000000000000185
,-1.0,-1.0,-0.0,0,0.0
2.0,3.4641016151377544,0.5,0.42208500000000004,3,0.8441700000000001
12.6,18.78297101099823,0.6666666666666666,0.1341724999999998,5,0.5366899999999992
0.0,-1.0,0.0,-1.0,1,0.09651899999999891
401.4,518.9988439293483,-1.0,0.22138899999999984,5,0.8855559999999993
206.5,308.7679819324968,-1.0,0.3071869999999996,4,0.9215609999999987
13.0,-1.0,-1.0,-1.0,1,0.3072729999999968
1266.0,44.0,-1.0,0.2758143333333341,4,0.8274430000000024
31.5,20.506096654409877,-1.0,0.6500340000000016,2,0.6500340000000016
238.5,352.8526604689272,-1.0,0.3248373333333336,4,0.9745120000000007
213.33333333333334,321.4068034957152,-1.0,0.3942554999999981,3,0.7885109999999962
221.66666666666666,295.14798548073026,-1.0,0.46601150000000047,3,0.9320230000000009
396.75,370.2714094642829,-1.0,0.2924496666666663,4,0.8773489999999988
113.0,135.33661736573734,-1.0,0.19928666666666692,4,0.5978600000000007
29.75,38.21321760857099,-1.0,0.2661029999999999,4,0.7983089999999997
238.0,327.10701612774983,-1.0,0.4847725000000018,3,0.9695450000000037
44.0,-1.0,-1.0,-1.0,1,0.04568400000000139
25.0,-1.0,-1.0,-1.0,1,0.04196099999999703
44.0,29.698484809834994,-1.0,0.5924659999999946,2,0.5924659999999946
12.0,-1.0,-1.0,-1.0,1,0.07022599999999812
42.0,-1.0,-1.0,-1.0,1,0.12295100000000048
112.75,215.61597807212712,-1.0,0.23308666666666747,4,0.6992600000000024
,-1.0,-1.0,-0.0,0,0.0
13.0,-1.0,-1.0,-1.0,1,0.023259000000003027
671.0,442.2631192702673,-1.0,0.31731666666666786,4,0.9519500000000036
526.25,622.311484172784,-1.0,0.30922166666666584,4,0.9276649999999975
55.0,-1.0,-1.0,-1.0,1,0.3133269999999939
100.0,-1.0,-1.0,-1.0,1,0.43799700000000286
49.0,44.93328387732194,-1.0,0.49750350000000054,3,0.9950070000000011
402.3333333333333,684.773198463063,-1.0,0.4483630000000005,3,0.896726000000001
99.66666666666667,151.84641363342544,-1.0,0.45998350000000343,3,0.9199670000000069
193.0,276.1213501343205,-1.0,0.40979600000000005,3,0.8195920000000001
7.0,6.082762530298219,-1.0,0.3771099999999983,3,0.7542199999999966
33.0,12.727922061357855,-1.0,0.9168790000000087,2,0.9168790000000087
675.6666666666666,618.5922189401782,-1.0,0.4083209999999937,3,0.8166419999999874
32.25,22.0661883130428,-1.0,0.3202093333333333,4,0.9606279999999998
152.66666666666666,241.04425596419705,-1.0,0.3995640000000016,3,0.7991280000000032
274.3333333333333,437.9341655241497,-1.0,0.4567994999999989,3,0.9135989999999978
13.0,-1.0,-1.0,-1.0,1,0.34183399999999864
12.0,-1.0,-1.0,-1.0,1,0.9021270000000001
135.0,190.91883092036784,-1.0,0.29657499999999715,2,0.29657499999999715
17.0,-1.0,-1.0,-1.0,1,0.8998759999999919
437.75,579.5034512408015,-1.0,0.28932100000000105,4,0.8679630000000031
101.25,130.17264177493928,-1.0,0.3048386666666687,4,0.9145160000000061
19.0,9.899494936611665,-1.0,0.7164340000000067,2,0.7164340000000067
423.6666666666667,487.55293729672746,-1.0,0.18045839999999772,6,0.9022919999999885
129.33333333333334,101.03629710818451,-1.0,0.44788800000000606,3,0.8957760000000121
267.0,359.21024484276614,-1.0,0.9242139999999921,2,0.9242139999999921
312.0,342.4032710124131,-1.0,0.2911759999999977,4,0.8735279999999932
192.5,177.48896679324417,-1.0,0.24808666666666568,4,0.744259999999997
45.0,66.0807586719967,-1.0,0.20462366666666298,4,0.613870999999989
97.0,137.17871555019022,-1.0,0.3025880000000001,2,0.3025880000000001
64.0,69.29646455628166,-1.0,0.4085919999999845,2,0.4085919999999845
20.0,7.0710678118654755,-1.0,0.31619600000000503,2,0.31619600000000503
128.5,74.24621202458749,-1.0,0.34075099999998315,2,0.34075099999998315
237.0,-1.0,-1.0,-1.0,1,0.07707799999998599
143.5,101.1162697096763,-1.0,0.34173800000000654,2,0.34173800000000654
,-1.0,-1.0,-0.0,0,0.0
89.66666666666667,81.73330614463931,-1.0,0.34260249999999814,3,0.6852049999999963
74.0,104.65180361560904,-1.0,0.504493999999994,2,0.504493999999994
41.0,45.254833995939045,-1.0,0.5060089999999917,2,0.5060089999999917
89.5,126.572113832392,-1.0,0.3254479999999944,2,0.3254479999999944
699.6666666666666,626.7697610234027,-1.0,0.37110549999999876,3,0.7422109999999975
410.6666666666667,355.64776582080947,-1.0,0.42479649999999936,3,0.8495929999999987
330.0,448.3056992722711,-1.0,0.6003880000000095,2,0.6003880000000095
119.66666666666667,150.0411054789098,-1.0,0.33562849999999855,3,0.6712569999999971
143.0,229.7368059323538,-1.0,0.3499685000000028,3,0.6999370000000056
11.5,8.18535277187245,-1.0,0.31781933333333257,4,0.9534579999999977
57.5,92.77032571535649,-1.0,0.3064376666666675,4,0.9193130000000025
81.0,130.88544609695916,-1.0,0.3415199999999956,3,0.6830399999999912
130.66666666666666,205.88670023421457,-1.0,0.3475950000000054,3,0.6951900000000109
49.4,67.49666658435807,-1.0,0.23397200000000495,5,0.9358880000000198
411.0,552.581215750228,-1.0,0.2464132499999998,5,0.9856529999999992
52.0,69.28924880528002,-1.0,0.45972550000000467,3,0.9194510000000093
337.8,538.1121630292332,-1.0,0.23334099999999935,5,0.9333639999999974
97.5,115.25840533340725,-1.0,0.7702359999999828,2,0.7702359999999828
381.6,516.7420052598782,-1.0,0.22665599999999841,5,0.9066239999999937
111.25,161.111503830939,-1.0,0.3329206666666617,4,0.998761999999985
583.4,607.6197824297692,-1.0,0.17930774999999244,5,0.7172309999999698
162.66666666666666,173.07898004475683,-1.0,0.3312970000000064,3,0.6625940000000128
460.4,571.3521681065015,-1.0,0.20117074999999573,5,0.8046829999999829
165.25,275.6052430560783,-1.0,0.3073843333333362,4,0.9221530000000087
13.5,3.5355339059327378,-1.0,0.6167679999999933,2,0.6167679999999933
103.5,118.21026464172503,-1.0,0.3094599999999919,4,0.9283799999999758
88.66666666666667,41.956326499508194,-1.0,0.4560689999999923,3,0.9121379999999846
44.5,38.59620015839211,-1.0,0.29467333333333084,4,0.8840199999999925
62.5,78.7337284776988,-1.0,0.30636966666666865,4,0.919109000000006
156.0,186.46358000067107,-1.0,0.30728566666665813,4,0.9218569999999744
97.0,121.62236636408618,-1.0,0.5943460000000016,2,0.5943460000000016
33.5,58.65435476870693,-1.0,0.2460489999999993,4,0.7381469999999979
454.0,586.9673471894895,-1.0,0.3183613333333331,4,0.9550839999999994
54.5,62.39925213227052,-1.0,0.3072479999999966,4,0.9217439999999897
485.3333333333333,663.2950575221658,-1.0,0.4748064999999855,3,0.949612999999971
176.33333333333334,181.95970249847446,-1.0,0.4606345000000118,3,0.9212690000000237
493.6,638.9798901373971,-1.0,0.24163175000000336,5,0.9665270000000135
137.0,155.56349186104046,-1.0,0.7184520000000134,2,0.7184520000000134
395.0,530.1877026110659,-1.0,0.20405424999999866,5,0.8162169999999946
8.333333333333334,7.234178138070235,-1.0,0.39383549999999445,3,0.7876709999999889
151.5,195.86857838867365,-1.0,0.9617590000000007,2,0.9617590000000007
575.5,521.2014965442828,-1.0,0.2417599999999993,4,0.7252799999999979
34.5,14.849242404917497,-1.0,0.8060169999999971,2,0.8060169999999971
14.666666666666666,2.8867513459481287,-1.0,0.47091349999999466,3,0.9418269999999893
321.3333333333333,384.2737739338105,-1.0,0.3542280000000062,3,0.7084560000000124
155.66666666666666,145.03907519469826,-1.0,0.40937750000000506,3,0.8187550000000101
54.5,76.0810970828716,-1.0,0.26339733333333964,4,0.7901920000000189
347.6666666666667,378.582003446193,-1.0,0.38675799999998617,3,0.7735159999999723
94.0,132.93607486307093,-1.0,0.873991000000018,2,0.873991000000018
203.0,100.40916292848975,-1.0,0.9291670000000067,2,0.9291670000000067
233.0,-1.0,-1.0,-1.0,1,0.07443200000000161
151.5,55.86143571373726,-1.0,0.719128000000012,2,0.719128000000012
187.0,-1.0,-1.0,-1.0,1,0.06539200000000278
,-1.0,-1.0,-0.0,0,0.0
81.0,-1.0,-1.0,-1.0,1,0.600151000000011
87.5,81.31727983645297,-1.0,0.9205000000000041,2,0.9205000000000041
,-1.0,-1.0,-0.0,0,0.0
,-1.0,-1.0,-0.0,0,0.0
569.5,547.3021712606909,-1.0,0.2930346666666613,4,0.8791039999999839
461.2,515.8693633081926,-1.0,0.22592450000000497,5,0.9036980000000199
151.66666666666666,146.77306746584446,-1.0,0.4069824999999838,3,0.8139649999999676
113.5,183.25483167800334,-1.0,0.30715900000000335,4,0.9214770000000101
946.6,522.9577420786502,-1.0,0.18948149999999941,5,0.7579259999999977
92.0,129.9038105676658,-1.0,0.452407000000008,3,0.904814000000016
151.0,193.74725804511402,-1.0,0.712426999999991,2,0.712426999999991
18.0,-1.0,-1.0,-1.0,1,0.6921909999999798
294.0,318.1980515339464,-1.0,0.6526670000000365,2,0.6526670000000365
372.0,534.0697519987441,-1.0,0.22335199999999844,5,0.8934079999999938
464.5,638.5174234114525,-1.0,0.6238130000000126,2,0.6238130000000126
151.0,130.93127968518448,-1.0,0.1919240000000002,3,0.3838480000000004
26.8,35.22357165308481,-1.0,0.24583824999999848,5,0.9833529999999939
536.0,137.17871555019022,-1.0,0.5481849999999895,2,0.5481849999999895
185.0,-1.0,-1.0,-1.0,1,0.09202200000001426
209.0,-1.0,-1.0,-1.0,1,0.09789900000001239
184.0,260.2152954766495,-1.0,0.9004360000000133,2,0.9004360000000133
19.0,-1.0,-1.0,-1.0,1,0.06217399999999884
144.0,21.37755832643195,-1.0,0.4811059999999969,3,0.9622119999999938
133.0,-1.0,-1.0,-1.0,1,0.043681999999989785
126.5,70.0035713374682,-1.0,0.6104820000000188,2,0.6104820000000188
163.0,-1.0,-1.0,-1.0,1,0.03080500000001507
,-1.0,-1.0,-0.0,0,0.0
153.0,16.97056274847714,-1.0,0.8174300000000017,2,0.8174300000000017
23.25,38.32644865711754,-1.0,0.2893826666666636,4,0.8681479999999908
,-1.0,-1.0,-0.0,0,0.0
59.25,90.44841992354907,-1.0,0.2439299999999965,4,0.7317899999999895
,-1.0,-1.0,-0.0,0,0.0
522.0,671.7908900841094,-1.0,0.20131750000000181,3,0.40263500000000363
364.0,241.83051916579925,-1.0,0.8044419999999946,2,0.8044419999999946
280.0,29.698484809834994,-1.0,0.6058749999999975,2,0.6058749999999975
41.5,58.68986283848344,-1.0,0.866960000000006,2,0.866960000000006
