avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,tot_pkt_len,fwd_pkt_len,bwd_pkt_len
79.5,34.64823227814083,0.5288461538461539,0.01322100000000015,2,0.01322100000000015,159.0,55,104.0
95.5,54.44722215136416,0.4253731343283582,0.039830000000009136,2,0.039830000000009136,191.0,57,134.0
68.0,53.74011537017761,0.2830188679245283,0.01258700000000168,2,0.01258700000000168,136.0,30,106.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
30.0,5.656854249492381,0.7647058823529411,0.17255399999999987,2,0.17255399999999987,60.0,26,34.0
250.0,235.57164515280695,0.1013215859030837,10.386064666666664,4,31.158193999999995,1000.0,92,908.0
30.0,5.656854249492381,0.7647058823529411,0.2302909999999656,2,0.2302909999999656,60.0,26,34.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
442.1162790697674,23.647618263182522,-1.0,7.0651688235294134,86,600.5393500000001,38022.0,38022,0.0
33.0,1.1547005383792515,1.0625,6.576700333333334,4,19.730101,132.0,68,64.0
69.0,11.313708498984761,0.7922077922077922,0.06538399999999989,2,0.06538399999999989,138.0,61,77.0
349.0,-1.0,-1.0,-1.0,1,0.0,349.0,349,0.0
30.0,4.216370213557839,0.7647058823529411,0.11186155555555545,10,1.006753999999999,300.0,130,170.0
35.5,8.660254037844387,1.5357142857142858,0.11998933333333343,4,0.3599680000000003,142.0,86,56.0
114.0,90.50966799187809,0.2808988764044944,0.04806099999999702,2,0.04806099999999702,228.0,50,178.0
26.75,6.18465843842649,1.3777777777777778,6.322048,4,18.966144,107.0,62,45.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
116.0,70.71067811865476,0.39759036144578314,0.024186000000000263,2,0.024186000000000263,232.0,66,166.0
195.5,43.54690957270485,1.44375,1.991380333333333,4,5.9741409999999995,782.0,462,320.0
38.0,14.142135623730951,1.7142857142857142,0.0769309999999983,2,0.0769309999999983,76.0,48,28.0
250.0,235.57164515280695,0.1013215859030837,10.254237,4,30.762711,1000.0,92,908.0
69.0,11.313708498984761,0.7922077922077922,0.03587300000000937,2,0.03587300000000937,138.0,61,77.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
358.0,-1.0,-1.0,-1.0,1,0.0,358.0,358,0.0
349.0,-1.0,-1.0,-1.0,1,0.0,349.0,349,0.0
30.0,5.656854249492381,0.7647058823529411,0.2181860000000313,2,0.2181860000000313,60.0,26,34.0
34.0,-1.0,-1.0,-1.0,1,0.0,34.0,34,0.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
30.0,5.656854249492381,0.7647058823529411,0.08467300000002353,2,0.08467300000002353,60.0,26,34.0
91.5,64.34671708797582,0.3357664233576642,0.028028000000063003,2,0.028028000000063003,183.0,46,137.0
69.0,11.313708498984761,0.7922077922077922,0.04265300000008665,2,0.04265300000008665,138.0,61,77.0
35.5,8.215838362577491,1.5357142857142858,0.12910739999999982,6,0.6455369999999991,213.0,129,84.0
93.0,46.66904755831214,0.47619047619047616,0.0505939999999967,2,0.0505939999999967,186.0,60,126.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
131.0,89.09545442950498,0.35051546391752575,0.008370000000002875,2,0.008370000000002875,262.0,68,194.0
38.333333333333336,15.435888917281915,2.026315789473684,0.07001820000000017,6,0.3500910000000008,230.0,154,76.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
37.0,10.392304845413264,1.6428571428571428,10.301138333333338,4,30.903415000000013,148.0,92,56.0
37.0,12.727922061357855,1.6428571428571428,0.07988300000000059,2,0.07988300000000059,74.0,46,28.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
250.0,235.57164515280695,0.1013215859030837,10.37043766666667,4,31.111313000000006,1000.0,92,908.0
393.0,-1.0,-1.0,-1.0,1,0.0,393.0,393,0.0
68.0,11.313708498984761,0.7894736842105263,0.03834499999999963,2,0.03834499999999963,136.0,60,76.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
114.0,90.50966799187809,0.2808988764044944,0.0448599999999999,2,0.0448599999999999,228.0,50,178.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
133.0,0.0,-1.0,3.2967721829268317,83,270.3353190000002,11039.0,11039,0.0
169.97142857142856,109.03951947217435,-1.0,17.164167999999997,35,583.5817119999999,5949.0,5949,0.0
85.5,65.76093065034893,0.29545454545454547,0.05073600000000056,2,0.05073600000000056,171.0,39,132.0
119.0,90.50966799187809,0.3005464480874317,0.016024999999999956,2,0.016024999999999956,238.0,55,183.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
30.0,5.656854249492381,0.7647058823529411,0.2066289999999924,2,0.2066289999999924,60.0,26,34.0
83.0,28.867513459481287,0.5370370370370371,133.08040666666668,4,399.24122,332.0,116,216.0
95.5,54.44722215136416,0.4253731343283582,0.04170899999996891,2,0.04170899999996891,191.0,57,134.0
23.946428571428573,17.44124645551682,1.253781512605042,3.6504357272727277,56,200.77396500000003,1341.0,746,595.0
131.0,89.09545442950498,0.35051546391752575,0.010789000000045235,2,0.010789000000045235,262.0,68,194.0
136.0,115.96551211459379,0.24770642201834864,0.02612099999999984,2,0.02612099999999984,272.0,54,218.0
61.0,11.313708498984761,0.7681159420289855,0.014255999999988944,2,0.014255999999988944,122.0,53,69.0
91.5,45.96194077712559,0.47580645161290325,0.08776500000000453,2,0.08776500000000453,183.0,59,124.0
100.5,54.44722215136416,0.4460431654676259,0.04079499999999925,2,0.04079499999999925,201.0,62,139.0
85.5,79.90306627407988,4.896551724137931,0.013127000000000777,2,0.013127000000000777,171.0,142,29.0
119.0,90.50966799187809,0.3005464480874317,0.012001999999995405,2,0.012001999999995405,238.0,55,183.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
140.5,0.7071067811865476,-1.0,0.0,2,0.0,281.0,281,0.0
164.58333333333334,115.68881326710684,-1.0,53.039007454545455,12,583.429082,1975.0,1975,0.0
59.5,34.64823227814083,0.4166666666666667,0.017248999999999626,2,0.017248999999999626,119.0,35,84.0
36.0,-1.0,-1.0,-1.0,1,0.0,36.0,36,0.0
133.0,0.0,-1.0,1.9247298000000002,6,9.623649,798.0,798,0.0
15.714285714285714,12.472827609304497,-1.0,8.411966166666666,7,50.471796999999995,110.0,110,0.0
169.0,169.7056274847714,0.1695501730103806,0.012730999999973847,2,0.012730999999973847,338.0,49,289.0
37.333333333333336,10.519822558706332,1.6352941176470588,0.12311640000000032,6,0.6155820000000016,224.0,139,85.0
193.59420289855072,38.838776424273426,1.4921641791044775,8.713271073529413,69,592.502433,13358.0,7998,5360.0
108.0,67.88225099390856,0.38461538461538464,0.030846999999994296,2,0.030846999999994296,216.0,60,156.0
426.09090909090907,397.9511162304874,0.9216892168921689,0.6018732,11,6.018732,4687.0,2248,2439.0
