avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,tot_pkt_len,fwd_pkt_len,bwd_pkt_len
244.06472642607685,241.65236476182517,-1.0,0.035693116441546394,4295,153.2662420000002,1048258.0,1048258,0.0
239.73278425989477,233.85777420587348,-1.0,0.03568849016018307,4371,155.95870200000002,1047872.0,1047872,0.0
246.35502819548873,241.22567389634173,-1.0,0.03560903266745006,4256,151.516434,1048487.0,1048487,0.0
233.99374860459923,220.214989874187,-1.0,0.036074498660116125,4479,161.541605,1048058.0,1048058,0.0
240.0563186813187,220.35228271297316,-1.0,0.03559509617586445,4368,155.44378500000005,1048566.0,1048566,0.0
239.00980168680192,221.2124296426221,-1.0,0.03619836456908342,4387,158.7660269999999,1048536.0,1048536,0.0
277.47314104260386,251.82057063423466,-1.0,0.034521939385918396,3779,130.4238869999997,1048571.0,1048571,0.0
281.085626911315,254.71853314269453,-1.0,0.03539826267482517,2289,80.99122499999999,643405.0,643405,0.0
91.89877300613497,151.6455651464737,0.2809920384286006,0.03171027381891489,11410,361.782514,1048565.0,230008,818557.0
37.12398654629138,16.94431322633593,-1.0,0.024147941792947176,28245,682.0344680000001,1048567.0,1048567,0.0
37.76748752786328,18.265665597501155,-1.0,0.02505362793906905,18842,472.03540399999997,711615.0,711615,0.0
