avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,tot_pkt_len,fwd_pkt_len,bwd_pkt_len
283.5,328.8046532517446,0.09883720930232558,0.0019330000000081782,2,0.0019330000000081782,567.0,51,516.0
277.5,311.8340905032675,0.1144578313253012,0.011179000000000272,2,0.011179000000000272,555.0,57,498.0
183.5,201.52543263816605,0.12576687116564417,0.002299999999991087,2,0.002299999999991087,367.0,41,326.0
234.5,275.064537881567,0.09324009324009325,0.002912999999978183,2,0.002912999999978183,469.0,40,429.0
204.5,218.4959953866432,0.1392757660167131,0.0024639999999997997,2,0.0024639999999997997,409.0,50,359.0
16.0,-1.0,-1.0,-1.0,1,0.0,16.0,16,0.0
197.0,222.03152929257593,0.11299435028248588,0.0016279999999824213,2,0.0016279999999824213,394.0,40,354.0
16.0,-1.0,-1.0,-1.0,1,0.0,16.0,16,0.0
281.0,318.1980515339464,0.11067193675889328,0.0017739999999548672,2,0.0017739999999548672,562.0,56,506.0
16.0,-1.0,-1.0,-1.0,1,0.0,16.0,16,0.0
136.5,0.7071067811865476,-1.0,0.24532599999997728,2,0.24532599999997728,273.0,273,0.0
252.5,296.2777413171634,0.09307359307359307,0.03773400000000038,2,0.03773400000000038,505.0,43,462.0
135.5,127.9863273947651,0.19911504424778761,0.06027899999997999,2,0.06027899999997999,271.0,45,226.0
205.0,212.13203435596427,0.15492957746478872,0.058435999999971955,2,0.058435999999971955,410.0,55,355.0
210.5,232.63813101037414,0.12266666666666666,0.0048219999999332686,2,0.0048219999999332686,421.0,46,375.0
188.5,211.4249275747777,0.11538461538461539,0.014737999999999474,2,0.014737999999999474,377.0,39,338.0
272.0,316.7838379715733,0.0967741935483871,0.04300299999999879,2,0.04300299999999879,544.0,48,496.0
145.0,142.8355697996826,0.17886178861788618,0.002369999999984884,2,0.002369999999984884,290.0,44,246.0
259.5,283.5498192558056,0.1282608695652174,0.1355180000000047,2,0.1355180000000047,519.0,59,460.0
272.5,318.90515831513295,0.09437751004016064,0.059663000000000466,2,0.059663000000000466,545.0,47,498.0
287.0,323.85490578343877,0.1124031007751938,0.0035189999999829524,2,0.0035189999999829524,574.0,58,516.0
98.0,74.95331880577403,0.2980132450331126,0.0030289999998558415,2,0.0030289999998558415,196.0,45,151.0
209.5,212.83914113715082,0.1638888888888889,0.0023229999999969664,2,0.0023229999999969664,419.0,59,360.0
12.0,0.0,-1.0,3.237711799999992,16,48.56567699999988,192.0,192,0.0
308.0,0.0,-1.0,110.00326566666666,4,330.009797,1232.0,1232,0.0
275.5,311.8340905032675,0.11088709677419355,0.012815999999986616,2,0.012815999999986616,551.0,55,496.0
67.0,9.85900603509299,-1.0,6.946686199999965,6,34.733430999999825,402.0,402,0.0
16.0,-1.0,-1.0,-1.0,1,0.0,16.0,16,0.0
280.0,328.09754647055803,0.09375,0.027593000000024404,2,0.027593000000024404,560.0,48,512.0
280.0,335.1686142824235,0.08317214700193423,0.0030550000000175714,2,0.0030550000000175714,560.0,43,517.0
189.0,203.64675298172568,0.13513513513513514,0.0024119999999925312,2,0.0024119999999925312,378.0,45,333.0
272.5,330.2188668141177,0.07707509881422925,0.0018769999999790343,2,0.0018769999999790343,545.0,39,506.0
16.0,-1.0,-1.0,-1.0,1,0.0,16.0,16,0.0
197.0,222.03152929257593,0.11299435028248588,0.002156999999996856,2,0.002156999999996856,394.0,40,354.0
277.5,311.8340905032675,0.1144578313253012,0.0033040000000141845,2,0.0033040000000141845,555.0,57,498.0
16.0,-1.0,-1.0,-1.0,1,0.0,16.0,16,0.0
197.0,222.03152929257593,0.11299435028248588,0.0021930000000338623,2,0.0021930000000338623,394.0,40,354.0
210.5,232.63813101037414,0.12266666666666666,0.05530399999997826,2,0.05530399999997826,421.0,46,375.0
188.5,211.4249275747777,0.11538461538461539,0.0024980000000027758,2,0.0024980000000027758,377.0,39,338.0
277.5,311.8340905032675,0.1144578313253012,0.045092999999980066,2,0.045092999999980066,555.0,57,498.0
268.5,325.9762261269984,0.07615230460921844,0.002530999999976302,2,0.002530999999976302,537.0,38,499.0
189.5,211.4249275747777,0.11799410029498525,0.05987599999997428,2,0.05987599999997428,379.0,40,339.0
16.0,-1.0,-1.0,-1.0,1,0.0,16.0,16,0.0
308.0,0.0,-1.0,270.00695700000006,2,270.00695700000006,616.0,616,0.0
251.5,306.1772362537751,0.07478632478632478,0.002076000000045042,2,0.002076000000045042,503.0,35,468.0
119.5,54.44722215136416,0.5126582278481012,0.02779800000001842,2,0.02779800000001842,239.0,81,158.0
257.0,309.7127701597078,0.07983193277310924,0.002479999999991378,2,0.002479999999991378,514.0,38,476.0
88.75,53.40021847645694,0.31970260223048325,0.001219666666656849,4,0.003658999999970547,355.0,86,269.0
176.5,191.6259377015544,0.13141025641025642,0.0015859999999747743,2,0.0015859999999747743,353.0,41,312.0
208.0,212.13203435596427,0.16201117318435754,0.03222799999991821,2,0.03222799999991821,416.0,58,358.0
323.0,0.0,-1.0,10.022494750000035,5,40.08997900000014,1615.0,1615,0.0
208.0,212.13203435596427,0.16201117318435754,0.15022000000000446,2,0.15022000000000446,416.0,58,358.0
177.0,0.0,-1.0,30.05550205882353,18,510.94353500000005,3186.0,3186,0.0
308.0,0.0,-1.0,1.0110090000000014,2,1.0110090000000014,616.0,616,0.0
269.5,283.5498192558056,0.14680851063829786,0.0017320000000040636,2,0.0017320000000040636,539.0,69,470.0
210.5,232.63813101037414,0.12266666666666666,0.07780499999999879,2,0.07780499999999879,421.0,46,375.0
95.0,41.012193308819754,0.532258064516129,0.002024000000005799,2,0.002024000000005799,190.0,66,124.0
246.5,280.72139213105936,0.10786516853932585,0.0024580000000469227,2,0.0024580000000469227,493.0,48,445.0
262.5,299.10616844190963,0.10759493670886076,0.0017540000000053624,2,0.0017540000000053624,525.0,51,474.0
216.5,246.7802666341051,0.10741687979539642,0.0019409999998742933,2,0.0019409999998742933,433.0,42,391.0
275.5,311.8340905032675,0.11088709677419355,0.022555000000011205,2,0.022555000000011205,551.0,55,496.0
16.0,-1.0,-1.0,-1.0,1,0.0,16.0,16,0.0
16.0,-1.0,-1.0,-1.0,1,0.0,16.0,16,0.0
226.5,256.6797615707168,0.11029411764705882,0.004702999999949498,2,0.004702999999949498,453.0,45,408.0
136.4,0.50709255283711,-1.0,2.26916207142857,15,31.768268999999975,2046.0,2046,0.0
125.0,103.23759005323593,0.26262626262626265,0.002021000000013373,2,0.002021000000013373,250.0,52,198.0
316.14285714285717,11.710800875382398,-1.0,7.1252946666667,7,42.7517680000002,2213.0,2213,0.0
37.294117647058826,29.840753814796535,-1.0,3.210815812499984,17,51.37305299999974,634.0,634,0.0
210.5,232.63813101037414,0.12266666666666666,0.13420200000001614,2,0.13420200000001614,421.0,46,375.0
183.5,200.11121907579295,0.12923076923076923,0.0016189999999483007,2,0.0016189999999483007,367.0,42,325.0
278.0,335.1686142824235,0.07961165048543689,0.001867000000004282,2,0.001867000000004282,556.0,41,515.0
287.0,323.85490578343877,0.1124031007751938,0.0018160000000193577,2,0.0018160000000193577,574.0,58,516.0
308.0,0.0,-1.0,36.78088644444445,10,331.027978,3080.0,3080,0.0
210.5,232.63813101037414,0.12266666666666666,0.04886399999998048,2,0.04886399999998048,421.0,46,375.0
177.0,0.0,-1.0,30.0555568235294,18,510.9444659999998,3186.0,3186,0.0
282.0,328.09754647055803,0.09727626459143969,0.0022620000000301843,2,0.0022620000000301843,564.0,50,514.0
204.5,221.32442251138937,0.1329639889196676,0.002861000000002889,2,0.002861000000002889,409.0,48,361.0
136.5,0.7071067811865476,-1.0,0.24533600000000888,2,0.24533600000000888,273.0,273,0.0
136.4,0.50709255283711,-1.0,2.269160428571431,15,31.768246000000033,2046.0,2046,0.0
74.5,36.062445840513924,0.49,0.002197999999964395,2,0.002197999999964395,149.0,49,100.0
287.5,324.5620125646253,0.11218568665377177,0.013198999999985972,2,0.013198999999985972,575.0,58,517.0
208.0,212.13203435596427,0.16201117318435754,0.0018019999999978609,2,0.0018019999999978609,416.0,58,358.0
16.0,-1.0,-1.0,-1.0,1,0.0,16.0,16,0.0
189.0,186.67619023324855,0.17757009345794392,0.010367999999914446,2,0.010367999999914446,378.0,57,321.0
280.0,335.1686142824235,0.08317214700193423,0.042938999999989846,2,0.042938999999989846,560.0,43,517.0
