avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,tot_pkt_len,fwd_pkt_len,bwd_pkt_len
82.5,44.54772721475249,0.4473684210526316,0.29475300000000004,2,0.29475300000000004,165.0,51,114.0
79.0,55.154328932550705,0.3389830508474576,0.01848499999999831,2,0.01848499999999831,158.0,40,118.0
67.0,11.313708498984761,0.7866666666666666,0.015368999999999744,2,0.015368999999999744,134.0,59,75.0
83.0,35.35533905932738,0.5370370370370371,0.0018139999999959855,2,0.0018139999999959855,166.0,58,108.0
80.0,32.526911934581186,0.5533980582524272,0.016689999999996985,2,0.016689999999996985,160.0,57,103.0
442.25,24.020824298928627,-1.0,8.002281466666666,16,120.034222,7076.0,7076,0.0
49.0,11.313708498984761,0.7192982456140351,0.008512000000001407,2,0.008512000000001407,98.0,41,57.0
106.0,-1.0,-1.0,-1.0,1,0.0,106.0,106,0.0
84.5,31.81980515339464,0.5794392523364486,0.026723000000000496,2,0.026723000000000496,169.0,62,107.0
84.5,31.81980515339464,0.5794392523364486,0.02432200000000151,2,0.02432200000000151,169.0,62,107.0
121.0,90.50966799187809,0.3081081081081081,0.009069000000003768,2,0.009069000000003768,242.0,57,185.0
655.0,531.1427931043278,-1.0,46.555135666666665,4,139.665407,2620.0,2620,0.0
67.0,11.313708498984761,0.7866666666666666,0.017337000000001268,2,0.017337000000001268,134.0,59,75.0
82.0,35.35533905932738,0.5327102803738317,0.006512000000000739,2,0.006512000000000739,164.0,57,107.0
67.0,11.313708498984761,0.7866666666666666,0.016182000000000585,2,0.016182000000000585,134.0,59,75.0
68.5,53.033008588991066,0.29245283018867924,0.013222999999999985,2,0.013222999999999985,137.0,31,106.0
67.0,11.313708498984761,0.7866666666666666,0.013362000000000762,2,0.013362000000000762,134.0,59,75.0
83.0,35.35533905932738,0.5370370370370371,0.0070750000000003865,2,0.0070750000000003865,166.0,58,108.0
366.75,422.03816685901086,-1.0,20.001185857142854,8,140.008301,2934.0,2934,0.0
84.5,31.81980515339464,0.5794392523364486,0.06128599999999551,2,0.06128599999999551,169.0,62,107.0
183.0,0.0,-1.0,30.003611500000005,3,60.00722300000001,549.0,549,0.0
200.75,110.86440667169363,-1.0,46.60770766666667,4,139.823123,803.0,803,0.0
75.0,42.42640687119285,0.42857142857142855,0.011645999999995382,2,0.011645999999995382,150.0,45,105.0
119.0,107.48023074035522,0.2205128205128205,0.14497099999999996,2,0.14497099999999996,238.0,43,195.0
119.5,54.44722215136416,0.5126582278481012,0.078179,2,0.078179,239.0,81,158.0
67.0,11.313708498984761,0.7866666666666666,0.01076699999999775,2,0.01076699999999775,134.0,59,75.0
67.0,11.313708498984761,0.7866666666666666,0.017335000000002765,2,0.017335000000002765,134.0,59,75.0
73.5,31.81980515339464,0.53125,0.0016990000000021155,2,0.0016990000000021155,147.0,51,96.0
67.0,11.313708498984761,0.7866666666666666,0.015146000000001436,2,0.015146000000001436,134.0,59,75.0
