,avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len,is_tcp,outcome
0,33.07692307692308,14.384375426491632,1.1666666666666667,0.0002169999999992456,13,0.002603999999990947,430.0,1,streaming
1,1290.2570725707258,117.77732847726791,-1.0,9.383374384236447e-05,813,0.07619299999999997,1048979.0,1,streaming
2,1282.492665036675,129.9226983050758,-1.0,8.83880048959604e-05,818,0.07221299999999964,1049079.0,1,streaming
3,1282.492665036675,129.9226983050758,-1.0,0.0016464418604651165,818,1.3451430000000002,1049079.0,1,streaming
4,1285.5870098039215,124.61457547175135,-1.0,0.0020192490797546012,816,1.6456879999999998,1049039.0,1,streaming
5,1282.492665036675,129.9226983050758,-1.0,0.002559085679314566,818,2.0907730000000004,1049079.0,1,streaming
6,1284.0379436964506,127.18415234427259,-1.0,0.0023376850490196078,817,1.907551,1049059.0,1,streaming
7,1283.0880195599022,128.97276885921062,-1.0,0.002522782129742963,818,2.0611130000000006,1049566.0,1,streaming
8,1285.5870098039215,124.61457547175135,-1.0,0.00242983312883436,816,1.9803140000000037,1049039.0,1,streaming
9,1282.492665036675,129.9226983050758,-1.0,0.002426951040391667,818,1.982818999999992,1049079.0,1,streaming
10,1282.492665036675,132.13815725289655,-1.0,0.002433940024479804,818,1.988529,1049079.0,1,streaming
11,1282.492665036675,129.9226983050758,-1.0,0.0025588017135862932,818,2.0905410000000018,1049079.0,1,streaming
12,1285.3848039215684,125.21422708502968,-1.0,0.0024214110429447854,816,1.97345,1048874.0,1,streaming
13,1285.033047735618,125.54074268210863,-1.0,0.002430443627450981,817,1.9832420000000008,1049872.0,1,streaming
14,1283.2897310513447,128.39571412170866,-1.0,0.0024274100367197076,818,1.9831940000000008,1049731.0,1,streaming
15,1285.033047735618,125.54074268210863,-1.0,0.002432117647058825,817,1.9846080000000013,1049872.0,1,streaming
16,1285.5870098039215,124.61457547175135,-1.0,0.002439907975460122,816,1.9885249999999992,1049039.0,1,streaming
17,1286.1838235294115,123.60646252721384,-1.0,0.002464222085889568,816,2.008340999999998,1049526.0,1,streaming
18,1283.0880195599022,128.97276885921062,-1.0,0.0025180673194614405,818,2.057260999999997,1049566.0,1,streaming
19,1284.0379436964506,130.9253726951895,-1.0,0.002440636029411759,817,1.9915589999999952,1049059.0,1,streaming
20,1281.8973105134473,130.86302075390185,-1.0,0.002496962056303545,818,2.0400179999999963,1048592.0,1,streaming
21,1281.8973105134473,130.86302075390185,-1.0,0.0022742962056303555,818,1.8581000000000003,1048592.0,1,streaming
22,1281.3492063492065,131.72029957091468,-1.0,0.002107185819070904,819,1.7236779999999996,1049425.0,1,streaming
23,1282.492665036675,129.9226983050758,-1.0,0.002139258261933904,818,1.7477739999999995,1049079.0,1,streaming
24,1282.492665036675,129.9226983050758,-1.0,0.002126532435740508,818,1.7373769999999953,1049079.0,1,streaming
25,1281.8973105134473,130.86302075390185,-1.0,0.0021919204406364748,818,1.7907989999999998,1048592.0,1,streaming
26,1281.8973105134473,130.8630207539018,-1.0,0.0021795520195838484,818,1.7806940000000042,1048592.0,1,streaming
27,1281.8973105134473,130.86302075390185,-1.0,0.0021698494492044,818,1.7727669999999949,1048592.0,1,streaming
28,1282.492665036675,129.9226983050758,-1.0,0.002111773561811513,818,1.725319000000006,1049079.0,1,streaming
29,1281.8973105134473,130.8630207539018,-1.0,0.0021923916768665863,818,1.7911840000000012,1048592.0,1,streaming
30,1281.8973105134473,130.8630207539018,-1.0,0.0021927784577723372,818,1.7914999999999992,1048592.0,1,streaming
31,1282.492665036675,129.9226983050758,-1.0,0.0022175263157894693,818,1.8117189999999963,1049079.0,1,streaming
32,1281.8973105134473,130.86302075390185,-1.0,0.002216443084455316,818,1.8108339999999927,1048592.0,1,streaming
33,1281.8973105134473,130.86302075390185,-1.0,0.0022081138310893512,818,1.804029,1048592.0,1,streaming
34,1281.3492063492065,131.72029957091468,-1.0,0.002209086797066011,819,1.8070329999999968,1049425.0,1,streaming
35,1282.492665036675,129.9226983050758,-1.0,0.002160671970624222,818,1.765268999999989,1049079.0,1,streaming
36,1282.492665036675,129.9226983050758,-1.0,0.002141329253365971,818,1.7494659999999982,1049079.0,1,streaming
37,1285.5870098039215,129.92475322185305,-1.0,0.002229696932515328,816,1.817202999999992,1049039.0,1,streaming
38,1281.8973105134473,130.86302075390185,-1.0,0.0022064541003671955,818,1.8026729999999984,1048592.0,1,streaming
39,1281.8973105134473,130.86302075390185,-1.0,0.0022358078335373,818,1.8266549999999742,1048592.0,1,streaming
40,1282.492665036675,129.9226983050758,-1.0,0.00225727172582617,818,1.8441909999999808,1049079.0,1,streaming
41,1262.8382352941173,199.9815467073686,-1.0,0.0021061428571428073,204,0.4275469999999899,257619.0,1,streaming
42,136.32,273.51290645964036,1.0833333333333333,0.244755,25,5.87412,3408.0,1,streaming
43,95.4090909090909,182.01011460405655,1.0,0.2668942380952381,22,5.604779,2099.0,1,streaming
44,1032.1120943952803,517.1897727570862,4.034653465346533,0.0011257637795275592,1017,1.143776,1049658.0,1,streaming
45,729.1785714285713,635.3983908378783,2.1111111111111107,0.025305444444444443,28,0.6832469999999999,20417.0,1,streaming
46,237.05263157894737,406.03317785677046,1.375,0.5725086111111087,19,10.305154999999957,4504.0,1,streaming
47,36.22222222222222,16.00607523549869,0.8,0.0003546250000034945,9,0.002837000000027956,326.0,1,streaming
48,105.2608695652174,201.58062167672045,1.0909090909090908,0.2579180000000004,23,5.674196000000008,2421.0,1,streaming
