,avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,is_tcp,tot_pkt_len,fwd_pkt_len,bwd_pkt_len,outcome
30,836.0407023144452,340.9877928307262,-1.0,0.002737980031948888,1253,3.427951000000008,0,1047559.0,1047559.0,0.0,voip
718,308.1923076923077,454.2018070620829,0.39114583333333336,0.0034905200000000035,26,0.08726300000000009,1,8013.0,2253.0,5760.0,game
1522,1302.4919254658384,129.92515640000812,-1.0,0.00248209203980101,805,1.9956020000000123,1,1048506.0,1048506.0,0.0,streaming
458,63.0,11.31370849898476,0.7746478873239436,0.016956000000050153,2,0.016956000000050153,0,126.0,55.0,71.0,game
1034,36.0,-1.0,-1.0,-1.0,1,0.0,0,36.0,36.0,0.0,voip
1939,195.9333333333333,371.47283435894286,0.2717438338381653,0.02174564285714301,15,0.3044390000000021,1,2939.0,628.0,2311.0,download
417,319.0,504.7057228392271,0.1446512671002467,0.008426666666666686,16,0.1264000000000003,1,5104.0,645.0,4459.0,download
449,1352.0,0.0,-1.0,0.0001521782945736373,775,0.11778599999999527,1,1047800.0,1047800.0,0.0,download
1676,86.5,37.476659402887016,0.5309734513274337,0.09385499999996227,2,0.09385499999996227,0,173.0,60.0,113.0,game
325,376.0746858168761,495.9051229537252,-1.0,0.009165479525862242,2785,25.51669500000048,0,1047368.0,1047368.0,0.0,voip
243,195.9333333333333,371.47283435894286,0.2717438338381653,0.016032499999986214,15,0.22445499999980711,1,2939.0,628.0,2311.0,voip
1792,187.9230769230769,356.78721087807196,0.4240746138152142,0.005228879999999664,26,0.13072199999999154,1,4886.0,1455.0,3431.0,game
1194,288.3235294117647,419.8633053592155,0.8888246628131021,1.825153090909091,34,60.230052,1,9803.0,4613.0,5190.0,streaming
1386,437.3478260869565,525.9355827039564,1.2054374040780529,0.006744181818176417,23,0.14837199999988115,1,10059.0,5498.0,4561.0,game
1982,1384.235294117647,223.1878210965795,-1.0,0.0019686370370370315,136,0.2657659999999993,1,188256.0,188256.0,0.0,game
1392,195.9333333333333,371.47283435894286,0.2717438338381653,0.013791071428570945,15,0.1930749999999932,1,2939.0,628.0,2311.0,voip
801,195.9333333333333,371.47283435894286,0.2717438338381653,0.0177185000000171,15,0.2480590000002394,1,2939.0,628.0,2311.0,voip
918,1352.0,0.0,-1.0,9.986563307490388e-05,775,0.0772959999999756,1,1047800.0,1047800.0,0.0,download
1572,430.3461538461538,572.1722078051463,0.3430560556955948,1.2063157599999998,26,30.157894,1,11189.0,2858.0,8331.0,game
102,195.9333333333333,371.47283435894286,0.2717438338381653,0.020713857142871862,15,0.2899940000002061,1,2939.0,628.0,2311.0,voip
1496,87.5,57.27564927611035,0.3671875,0.31757100000001515,2,0.31757100000001515,0,175.0,47.0,128.0,game
171,195.9333333333333,371.47283435894286,0.2717438338381653,0.019124785714292814,15,0.26774700000009943,1,2939.0,628.0,2311.0,voip
1381,195.9333333333333,371.47283435894286,0.2717438338381653,0.01676735714285574,15,0.2347429999999804,1,2939.0,628.0,2311.0,voip
1509,1351.0,21.27770300481916,-1.0,0.06198611225806451,776,48.03923699999999,1,1048376.0,1048376.0,0.0,download
279,62.88888888888889,21.327473153449546,0.9721254355400696,0.00819299999999945,9,0.0655439999999956,1,566.0,279.0,287.0,streaming
903,195.9333333333333,371.47283435894286,0.2717438338381653,0.01472114285714302,15,0.20609600000000228,1,2939.0,628.0,2311.0,voip
323,259.0,0.0,-1.0,30.014118162790695,44,1290.607081,0,11396.0,11396.0,0.0,game
622,195.9333333333333,371.47283435894286,0.2717438338381653,0.01682228571428368,15,0.2355119999999715,1,2939.0,628.0,2311.0,voip
485,136.4,0.50709255283711,-1.0,2.269160428571431,15,31.768246000000033,0,2046.0,2046.0,0.0,streaming
1437,124.04166666666669,197.16964206901423,1.593205574912892,0.24361104347826024,24,5.603053999999987,1,2977.0,1829.0,1148.0,streaming
1131,1348.5984555984555,58.807377313375646,-1.0,0.03297844201030928,777,25.59127100000001,1,1047861.0,1047861.0,0.0,streaming
1012,287.5,324.5620125646253,0.11218568665377177,0.013198999999985972,2,0.013198999999985972,0,575.0,58.0,517.0,streaming
1349,195.9333333333333,371.47283435894286,0.2717438338381653,0.017589928571429218,15,0.2462590000000091,1,2939.0,628.0,2311.0,voip
408,362.1063829787234,489.1199387916929,0.2217516152189519,0.6958136086956522,47,32.007426,1,17019.0,3089.0,13930.0,game
56,1303.4564676616915,134.12081446289196,-1.0,0.0020329713574097088,804,1.6324759999999967,1,1047979.0,1047979.0,0.0,streaming
1911,115.33333333333331,50.52062285179522,1.9572649572649568,0.03912400000000105,3,0.0782480000000021,1,346.0,229.0,117.0,streaming
637,1302.4919254658384,129.92515640000812,-1.0,0.0021333768656716413,805,1.7152349999999998,1,1048506.0,1048506.0,0.0,streaming
136,234.84848484848484,354.2343081574081,0.619644723092999,0.10248628125000003,33,3.279561000000001,1,7750.0,2965.0,4785.0,streaming
386,480.23109600679686,564.7698654947798,0.2273004609715796,0.4040395790816327,1177,475.150545,1,565232.0,104683.0,460549.0,streaming
1217,1352.0,0.0,-1.0,0.00018638759689921532,775,0.14426399999999262,1,1047800.0,1047800.0,0.0,download
258,163.80645161290326,301.92564419680537,0.4352741661955907,0.00461726666666588,31,0.13851799999997638,1,5078.0,1540.0,3538.0,streaming
1497,283.5,328.80465325174464,0.09883720930232558,0.0019330000000081786,2,0.0019330000000081786,0,567.0,51.0,516.0,streaming
1734,476.3425715583825,555.8595087793992,-1.0,0.008363575909090948,2201,18.399867000000086,0,1048430.0,1048430.0,0.0,voip
1615,204.5,221.3244225113894,0.1329639889196676,0.002861000000002889,2,0.002861000000002889,0,409.0,48.0,361.0,streaming
13,195.9333333333333,371.47283435894286,0.2717438338381653,0.020699714285707875,15,0.28979599999991024,1,2939.0,628.0,2311.0,voip
905,107.5,65.83059066016854,0.35646687697160884,0.00936466666666765,4,0.02809400000000295,0,430.0,113.0,317.0,game
1844,323.0,0.0,-1.0,10.022494750000037,5,40.08997900000014,0,1615.0,1615.0,0.0,streaming
1007,28.0,0.0,-1.0,3.0012060633802817,143,426.171261,0,4004.0,4004.0,0.0,game
83,69.33333333333333,25.71640202931455,1.6,0.1349040000000059,3,0.2698080000000118,1,208.0,128.0,80.0,game
273,177.0,0.0,-1.0,30.05550205882353,18,510.94353500000005,0,3186.0,3186.0,0.0,streaming
896,195.9333333333333,371.47283435894286,0.2717438338381653,0.0615692857142806,15,0.8619699999999284,1,2939.0,628.0,2311.0,voip
1585,1352.0,0.0,-1.0,9.20206718346264e-05,775,0.07122400000000084,1,1047800.0,1047800.0,0.0,download
1835,141.72727272727272,110.82116018818134,0.8618630573248408,0.039661781250000416,33,1.2691770000000129,1,4677.0,2165.0,2512.0,streaming
1130,1482.0,0.0,-1.0,0.00020085977337110238,707,0.14180699999999824,1,1047774.0,1047774.0,0.0,download
14,63.0,11.31370849898476,0.7746478873239436,0.04040799999999933,2,0.04040799999999933,0,126.0,55.0,71.0,game
1818,1352.0,0.0,-1.0,0.00015968475452197192,775,0.12359600000000626,1,1047800.0,1047800.0,0.0,download
269,63.0,11.31370849898476,0.7746478873239436,0.019281999999634536,2,0.019281999999634536,0,126.0,55.0,71.0,game
